,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
248,White,29,25,181,54536,12,"[False, False, False, False, False, False]","[0.8263376, 0.92037654, 0.6365006, 0.8975835, 0.95722556, 0.84514505]","[0.120262556, 0.07767236, 0.32311782, 0.069805704, 0.028296188, 0.09692183]","[0.053399857, 0.0019510597, 0.040381566, 0.03261085, 0.014478162, 0.057933055]",5.083168804645538,0.7160764634609222,0.20075454784091562,0.84719485,0.11934606,0.033459093,2,4,0
249,Saliba,20,24,62,27196,14,"[False, False, False, False, False, False, False, False, False, False]","[0.87513745, 0.8980979, 0.9076687, 0.9292273, 0.8465141, 0.94295937, 0.94207406, 0.59288424, 0.7776367, 0.89501876]","[0.12229792, 0.09617264, 0.07915733, 0.06543429, 0.1436491, 0.042782295, 0.04432495, 0.25514778, 0.21812892, 0.06587413]","[0.002564609, 0.005729476, 0.013173958, 0.0053383573, 0.009836765, 0.014258412, 0.013601011, 0.15196803, 0.004234385, 0.039107036]",8.607218563556671,1.1329693607985973,0.25981204118579626,0.8607219,0.11329694,0.025981203,2,7,1
250,Zinchenko,31,24,402,634060,19,"[False, False, False, False, False, False, False, False, False, False, False, False]","[0.8740386, 0.6396331, 0.82332695, 0.9310456, 0.521343, 0.51174754, 0.5508263, 0.5597671, 0.9550793, 0.8676782, 0.8569326, 0.88009095]","[0.08928493, 0.35493016, 0.14452325, 0.06758067, 0.46072805, 0.4802331, 0.4364194, 0.4318704, 0.030725408, 0.12527491, 0.12670882, 0.11207082]","[0.03667656, 0.0054367385, 0.032149862, 0.0013737342, 0.01792896, 0.008019286, 0.012754305, 0.008362459, 0.014195221, 0.0070467973, 0.016358592, 0.007838241]",8.971509277820587,2.8603499196469784,0.16814075538422912,0.74762565,0.23836249,0.0140117295,1,10,1
251,Ødegaard,14,24,41,7313,11,"[False, False, False]","[0.6634343, 0.8290089, 0.87343323]","[0.33275276, 0.11898204, 0.11216232]","[0.0038129517, 0.0520091, 0.014404453]",2.3658764362335205,0.5638971254229546,0.07022650330327451,0.7886255,0.1879657,0.023408836,1,2,0
252,Trossard,26,24,3,7811,1,[False],[0.93918246],[0.04409151],[0.01672607],0.939182460308075,0.04409151151776314,0.016726069152355194,0.93918246,0.04409151,0.01672607,0,1,0
253,Havertz,6,24,57,41931,4,"[False, False, False, False, False]","[0.9632921, 0.588288, 0.78466374, 0.73618376, 0.7487811]","[0.03371603, 0.37484905, 0.19656128, 0.25908527, 0.20285183]","[0.0029917993, 0.03686298, 0.018774966, 0.004730943, 0.048367027]",3.8212087154388428,1.067063458263874,0.11172771593555808,0.7642418,0.21341272,0.022345543,1,3,1
254,Gabriel,5,24,2295,12844175,128,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.71936285, 0.7537234, 0.5169082, 0.6311702, 0.5280733, 0.701551, 0.9480036, 0.45823383, 0.9201196, 0.6616825, 0.9089001, 0.9118028, 0.6304723, 0.9158925, 0.9209579, 0.93229026, 0.5678456, 0.59865314, 0.93865883]","[0.2635662, 0.15962751, 0.46797344, 0.33028936, 0.41567588, 0.2934309, 0.040535953, 0.2783694, 0.071346685, 0.20560719, 0.088070765, 0.073660776, 0.346863, 0.06734219, 0.07282237, 0.04491862, 0.39633328, 0.3964107, 0.042753514]","[0.017070938, 0.08664913, 0.01511827, 0.03854044, 0.056250807, 0.005018112, 0.011460466, 0.2633967, 0.008533718, 0.13271037, 0.0030290745, 0.014536375, 0.022664644, 0.016765377, 0.0062196027, 0.022791153, 0.03582111, 0.00493607, 0.018587602]",14.164301931858063,4.055597729980946,0.7800999656319618,0.7454896,0.21345252,0.041057896,2,13,4
255,Martinelli,12,24,969,6409470,80,"[False, False, False, False, False, False, False, False, False]","[0.68592024, 0.9089001, 0.9371844, 0.9014823, 0.81435776, 0.81081384, 0.7725706, 0.93918246, 0.54888886]","[0.2654477, 0.088070765, 0.054747727, 0.09066608, 0.12442369, 0.18343367, 0.18468767, 0.04409151, 0.44426888]","[0.048632085, 0.0030290745, 0.0080679925, 0.007851583, 0.061218593, 0.0057525057, 0.042741727, 0.01672607, 0.0068422593]",7.319300532341003,1.4798377007246017,0.20086188986897469,0.81325555,0.1644264,0.022317989,1,8,0
256,Rice,540,24,5,1222,1,"[False, False]","[0.97914255, 0.98380774]","[0.018540656, 0.014229535]","[0.002316786, 0.0019626815]",1.9629502892494202,0.03277019131928682,0.004279467510059476,0.9814751,0.016385095,0.0021397336,2,0,0
257,Raya,113,24,0,60,0,[False],[0.9541517],[0.026985843],[0.018862419],0.9541516900062561,0.02698584273457527,0.018862418830394745,0.9541517,0.026985843,0.018862419,0,1,0
