,kp_90,team_goals,team_concede,mins,mins_prev,mins_prev_10,yellow_cards,was_home,ict_prev,ict_prev_3,ict_prev_5,ict_prev_10,bonus,saves,saves_prev_5,saves_prev_10,transfers_in,transfers_out,average_points,win_prob,draw_prob,team_xG_scored,team_xG_scored_prev_3,team_xG_scored_prev_5,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,team_goals_scored,team_goals_scored_prev_3,team_goals_conceded,team_goals_conceded_prev_10,prev_opp_goals_scored,prev_3_opp_goals_scored,prev_5_opp_goals_scored,prev_10_opp_goals_scored,prev_3_opp_goals_conceded,prev_5_opp_goals_conceded,prev_10_opp_goals_conceded,prev_opp_xG_scored,prev_5_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,prev_10_opp_xG_conceded,avg_opp_goals_scored,avg_opp_xG_scored,prev_season_xA,prev_season_key_passes,prev_season_mins,prev_season_clean_sheets,total_points,Name,GW,Team,goals,assists,clean_sheet_kept,saves_made,bonus_scored,mins_played,Web Name,Date,fpl_id
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1184654300168634,0.1707419898819561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2,0,Aaron Ramsdale,1,Southampton,0,0,0,0,0,0,Ramsdale,2024-08-17T14:00:00Z,14
31,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378,12047,0.0,0.3732699920823435,0.2889469517022961,1.95483,1.95483,1.95483,0.433489,0.433489,0.433489,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24405,1.24405,1.24405,1.90915,1.90915,1.90915,1.90915,1.0,1.24405,0.0,0.0,90.0,2,0,Aaron Ramsdale,2,Southampton,0,0,0,0,0,0,Ramsdale,2024-08-24T16:30:00Z,14
32,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41306,16659,0.0,0.2153687249634508,0.2419507590269498,1.084891,1.084891,1.084891,1.6491194999999998,1.6491194999999998,1.6491194999999998,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.5,1.5,1.5,0.457239,0.9189395,0.9189395,2.71877,1.93317,1.93317,1.93317,1.0,0.9189395,0.0,0.0,90.0,2,2,Aaron Ramsdale,3,Southampton,0,0,0,4,0,90,Ramsdale,2024-08-31T14:00:00Z,14
33,0.0,1.6666666666666667,1.0,30.0,90.0,30.0,0.0,1.0,2.8,2.8,2.8,2.8,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,83072,26759,0.6666666666666666,0.2105527999424915,0.237653655380634,1.272304,1.272304,1.272304,2.3870163333333334,2.3870163333333334,2.3870163333333334,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.50087,1.6097033333333333,1.6097033333333333,2.10397,1.554737,1.554737,1.554737,0.6666666666666666,1.6097033333333333,0.0,0.0,90.0,2,3,Aaron Ramsdale,4,Southampton,0,0,0,7,0,90,Ramsdale,2024-09-14T11:30:00Z,14
34,0.0,1.25,1.5,45.0,90.0,45.0,0.0,1.0,4.5,2.8,3.65,3.65,0.0,2.75,2.75,2.75,34765,9537,1.25,0.4257160189081641,0.2721196143589117,1.2932105,0.931041,1.2932105,3.36378,2.54699475,2.54699475,0.25,0.5,2.0,2.0,0.0,0.6666666666666666,0.5,0.5,1.6666666666666667,1.75,1.75,0.721323,0.56274275,0.56274275,1.75696,2.00799,2.4882575,2.4882575,0.5,0.56274275,0.0,0.0,90.0,2,3,Aaron Ramsdale,5,Southampton,0,0,0,5,0,90,Ramsdale,2024-09-21T14:00:00Z,14
35,0.0,1.2,1.4,54.0,90.0,54.0,0.0,0.0,4.1,3.65,3.8,3.8,0.0,3.2,3.2,3.2,30311,17569,1.6,0.1953018301010652,0.2235272694163707,1.6141944,1.50153,1.6141944,3.44487,2.3665958,2.3665958,0.4,0.5,1.8,1.8,0.0,1.0,1.0,1.0,2.0,1.6,1.6,1.46979,2.081652,2.081652,2.43731,1.975442,1.8126492,1.8126492,1.0,2.081652,0.0,0.0,90.0,2,2,Aaron Ramsdale,6,Southampton,0,0,0,3,0,90,Ramsdale,2024-09-30T19:00:00Z,14
36,0.0,1.1666666666666667,1.6666666666666667,60.0,90.0,60.0,0.0,0.0,2.3,4.3,3.8,3.425,0.0,3.1666666666666665,4.0,3.1666666666666665,14365,15060,1.6666666666666667,0.0516339425232692,0.1045587336096202,1.4611733333333337,2.12703,1.5290355,2.335965,2.8498725,2.2125215,0.5,0.5,2.0,2.0,4.0,2.333333333333333,2.0,2.0,1.3333333333333333,1.0,0.8333333333333334,6.05305,2.458006,2.3197216666666667,0.337909,1.2954613333333331,1.4041008,1.2660565,2.0,2.3197216666666667,0.0,0.0,90.0,2,2,Aaron Ramsdale,7,Southampton,0,0,0,3,0,90,Ramsdale,2024-10-05T14:00:00Z,14
37,0.0,1.1428571428571428,1.8571428571428568,64.28571428571429,90.0,64.28571428571429,0.0,1.0,2.4,3.2,3.425,3.22,0.0,3.142857142857143,4.75,3.142857142857143,17141,10125,1.7142857142857142,0.4120026273032115,0.2711768705131307,1.4343100000000002,1.797099,1.6493145,1.543575,2.4942225,2.3609684285714287,0.5714285714285714,1.0,2.142857142857143,2.142857142857143,1.0,1.3333333333333333,1.4,1.2857142857142858,1.6666666666666667,1.8,1.7142857142857142,0.912063,1.0029026,0.9853797142857142,1.94963,3.2754833333333333,2.975492,2.60677,1.2857142857142858,0.9853797142857142,0.0,0.0,90.0,2,1,Aaron Ramsdale,8,Southampton,0,0,0,1,0,90,Ramsdale,2024-10-19T14:00:00Z,14
38,0.0,1.25,2.0,67.5,90.0,67.5,0.0,0.0,1.3,2.35,3.325,2.8999999999999995,0.0,2.875,4.5,2.875,5035,13120,1.625,0.0457076567871921,0.0879057677150387,1.55849125,0.984599,1.5558145,2.3469,2.3414325,2.420629875,0.75,1.0,2.25,2.25,2.0,2.0,2.0,2.375,1.3333333333333333,1.4,1.125,1.36569,1.661272,1.96973625,0.761217,1.621039,1.4396334,1.210824625,2.375,1.96973625,0.0,0.0,90.0,2,4,Aaron Ramsdale,9,Southampton,0,0,0,6,0,90,Ramsdale,2024-10-26T14:00:00Z,14
39,0.0,1.1111111111111112,1.8888888888888888,70.0,90.0,70.0,0.0,1.0,4.1,1.85,2.525,3.071428571428572,0.0,3.2222222222222223,3.0,3.2222222222222223,7559,7571,1.8888888888888888,0.3626164416831846,0.2761303363392066,1.4264354444444445,1.850445,1.823772,3.044955,2.294265,2.5030998888888885,0.6666666666666666,1.5,2.111111111111111,2.111111111111111,1.0,1.0,1.2,1.1111111111111112,0.3333333333333333,0.6,1.7777777777777777,0.884845,1.2236918,1.1756778888888888,1.49531,1.4865966666666666,1.38426,1.9376888888888888,1.1111111111111112,1.1756778888888888,0.0,0.0,90.0,2,9,Aaron Ramsdale,10,Southampton,0,0,1,5,2,90,Ramsdale,2024-11-02T15:00:00Z,14
40,0.0,1.1,1.7,72.0,90.0,72.0,0.0,0.0,3.3,2.7,2.5249999999999995,3.1,0.25,3.4,3.25,3.4,18782,5360,2.6,0.2612208632394386,0.2496563979397759,1.3378264,1.3988745,1.19173675,3.00056,2.67373,2.4313709,0.7,1.0,1.9,1.9,2.0,1.6666666666666667,1.8,1.4,2.0,2.6,2.7,1.65018,0.9934632,1.088869,2.64849,1.84255,2.356004,2.07053,1.4,1.088869,0.0,0.0,90.0,2,0,Aaron Ramsdale,11,Southampton,0,0,0,2,0,90,Ramsdale,2024-11-09T15:00:00Z,14
41,0.0,1.0,1.7272727272727273,73.63636363636364,90.0,80.0,0.1111111111111111,1.0,1.4,3.7,2.775,3.099999999999999,0.2222222222222222,3.272727272727273,3.75,3.7777777777777777,2025,33242,2.363636363636364,0.0919966041521957,0.160530987111214,1.2882653636363637,0.455167,1.1528060000000002,2.474335,2.759645,2.653357777777778,0.6363636363636364,0.5,1.9090909090909087,2.0,2.0,2.0,1.8,1.9,1.0,0.8,0.6,2.68196,2.028856,2.069201,1.66337,1.2557833333333333,1.1431742,1.0482227,1.9090909090909087,2.238279090909091,0.0,0.0,90.0,2,0,Aaron Ramsdale,12,Southampton,0,0,0,0,0,0,Ramsdale,2024-11-24T14:00:00Z,14
42,0.0,1.0833333333333333,1.8333333333333333,67.5,0.0,90.0,0.1111111111111111,0.0,0.0,2.35,2.525,2.9111111111111105,0.2222222222222222,3.0,3.5,4.0,152,23292,2.1666666666666665,0.1269511590847486,0.1816673486335628,1.30923075,0.6665,1.03268725,1.3492955,2.17492775,2.436472333333333,0.75,0.5,2.0,2.111111111111111,2.0,1.6666666666666667,1.6,1.6,1.3333333333333333,1.2,1.5,1.23059,1.66176,1.663089,1.91157,2.108426666666667,1.874518,1.8632303,1.75,1.7136041666666666,0.0,0.0,90.0,2,0,Aaron Ramsdale,13,Southampton,0,0,0,0,0,0,Ramsdale,2024-11-29T20:00:00Z,14
43,0.0,1.0769230769230769,1.7692307692307692,62.30769230769231,0.0,80.0,0.1111111111111111,1.0,0.0,1.4,2.933333333333333,2.925,0.2222222222222222,2.769230769230769,3.25,3.555555555555556,207,17548,2.0,0.1143016161573386,0.170033787156041,1.2804413846153844,1.1662525,0.81070975,2.0505655,2.26245025,2.3615323333333333,0.7692307692307693,1.0,1.9230769230769231,2.111111111111111,3.0,2.0,1.8,1.9,0.6666666666666666,0.8,0.9,1.94939,1.7670579999999998,1.9440236,0.875443,1.2679766666666668,1.5413359999999998,1.5101087,2.0,1.962172769230769,0.0,0.0,90.0,2,0,Aaron Ramsdale,14,Southampton,0,0,0,0,0,0,Ramsdale,2024-12-04T19:30:00Z,14
44,0.0,1.0714285714285714,2.0,57.85714285714285,0.0,70.0,0.1111111111111111,0.0,0.0,0.0,2.35,2.7,0.2222222222222222,2.571428571428572,1.75,2.7777777777777777,144,14113,1.8571428571428568,0.1231995957453528,0.1771705831605998,1.3254198571428568,1.2374095,0.95195475,2.529105,1.93920025,2.232969,0.7857142857142857,1.5,2.142857142857143,1.8888888888888888,3.0,1.6666666666666667,1.2,1.5,2.0,2.4,1.7,3.21673,2.2575166,1.8748792,1.13266,1.5654733333333333,1.895178,1.5250015,1.5714285714285714,2.004167285714286,0.0,0.0,90.0,2,0,Aaron Ramsdale,15,Southampton,0,0,0,0,0,0,Ramsdale,2024-12-07T15:00:00Z,14
45,0.0,1.0,1.933333333333333,54.0,0.0,60.0,0.1111111111111111,1.0,0.0,0.0,1.4,2.4666666666666663,0.2222222222222222,2.4,0.5,2.2222222222222223,192,12012,1.7333333333333334,0.2223114885802823,0.2133593481005394,1.2627806666666666,1.4225545,1.2944035,3.85148,2.95102275,2.6983134444444445,0.7333333333333333,1.0,2.066666666666667,2.333333333333333,3.0,1.3333333333333333,1.8,2.2,2.0,1.6,1.4,3.25488,1.9890088,2.1002263999999995,2.57326,2.4743866666666663,2.353214,1.8663865,2.066666666666667,2.0894592666666667,0.0,0.0,90.0,2,0,Aaron Ramsdale,16,Southampton,0,0,0,0,0,0,Ramsdale,2024-12-15T19:00:00Z,14
46,0.0,0.9375,2.125,50.625,0.0,50.0,0.1111111111111111,0.0,0.0,0.0,0.0,2.5,0.2222222222222222,2.25,0.0,1.8888888888888888,231,6363,1.625,0.1327828365665591,0.1930169862187281,1.2634543750000002,1.147986,1.19269775,4.17324,3.3511725,2.817339,0.6875,0.5,2.25,2.111111111111111,2.0,2.0,1.6,1.6,1.3333333333333333,1.8,1.7,1.2862,0.8787459999999999,1.496172,2.09698,1.8765566666666669,1.5959120000000002,1.4366796,1.5,1.6290488125,0.0,0.0,90.0,2,10,Aaron Ramsdale,17,Southampton,0,0,1,5,3,90,Ramsdale,2024-12-22T14:00:00Z,14
47,0.0,0.8823529411764706,2.0,52.94117647058823,90.0,40.0,0.1,1.0,3.9,0.0,0.0,2.5249999999999995,0.5,2.411764705882353,0.0,1.5555555555555556,6813,3031,2.117647058823529,0.2944336530290154,0.2679677066893287,1.2056059411764708,0.829696,1.12612525,3.2033,3.52739,2.8886245555555554,0.6470588235294118,0.0,2.117647058823529,2.333333333333333,1.0,1.3333333333333333,1.4,1.2,1.0,2.2,1.9,1.22937,1.6716539999999998,1.4409033999999998,1.34379,1.6226266666666669,2.329568,2.0428243000000004,1.2941176470588236,1.5534569411764705,0.0,0.0,90.0,2,2,Aaron Ramsdale,18,Southampton,0,0,0,1,0,90,Ramsdale,2024-12-26T15:00:00Z,14
48,0.0,0.8333333333333334,1.9444444444444444,55.0,90.0,40.0,0.0909090909090909,0.0,0.8,3.9,3.9,3.175,0.4545454545454545,2.333333333333333,1.25,2.0,6516,3179,2.111111111111111,0.1758954797379019,0.2319594890947514,1.260757277777778,0.7767955,0.96239075,2.572885,3.3730625,2.712434555555556,0.6111111111111112,0.0,2.055555555555556,2.0,0.0,1.3333333333333333,1.4,1.3,2.0,1.6,1.5,0.500066,1.5960852,1.7478217,1.20189,1.85982,1.5271536,1.5623997,1.0,1.5325609444444446,0.0,0.0,90.0,2,3,Aaron Ramsdale,19,Southampton,0,0,0,8,0,90,Ramsdale,2024-12-29T15:00:00Z,14
49,0.0,0.8421052631578947,1.947368421052632,56.8421052631579,90.0,40.0,0.0833333333333333,1.0,5.1,2.35,2.35,2.35,0.4166666666666667,2.631578947368421,1.5,1.4444444444444444,9197,8319,2.1578947368421053,0.3440826500697634,0.2702117986423565,1.2585347894736845,1.2391805,1.03443825,1.5768300000000002,2.390065,2.572240111111111,0.631578947368421,0.0,2.0526315789473686,2.0,1.0,0.3333333333333333,1.2,1.5,1.6666666666666667,1.8,1.7,0.272604,1.0814902,1.2406072,1.99848,1.432919,1.7693334,1.8488562,1.736842105263158,1.5550574210526316,0.0,0.0,90.0,2,1,Aaron Ramsdale,20,Southampton,0,0,0,5,0,90,Ramsdale,2025-01-04T15:00:00Z,14
50,0.0,0.8,2.1,58.5,90.0,40.0,0.0769230769230769,0.0,3.9,2.95,3.266666666666667,2.8,0.3846153846153846,2.75,3.5,1.7777777777777777,4710,7504,2.1,0.1014789748291157,0.1647499764065091,1.2080887500000004,1.70843,1.24261275,2.47764,2.5252625,2.713169,0.6,0.5,2.2,2.2222222222222223,2.0,0.6666666666666666,0.8,1.4,2.0,2.0,1.6,1.67469,1.4732492,1.3359659000000002,2.862,1.976963,1.6794604,1.5186543,1.15,1.55837735,0.0,0.0,90.0,2,3,Aaron Ramsdale,21,Southampton,0,0,0,6,0,90,Ramsdale,2025-01-16T20:00:00Z,14
51,0.0,0.8095238095238095,2.142857142857143,60.0,90.0,40.0,0.0714285714285714,0.0,4.4,4.5,3.425,3.425,0.3571428571428571,2.9047619047619047,4.75,2.111111111111111,2174,4953,2.142857142857143,0.1186346322368548,0.1960156577905234,1.2156583333333335,0.734072,0.98662625,4.301455,2.9391425,3.228275555555556,0.6190476190476191,0.5,2.238095238095238,2.555555555555556,1.0,2.0,1.8,1.5,0.3333333333333333,0.2,1.0,0.5292,1.4788154,1.3302554999999998,2.72291,1.7475770000000004,1.413863,1.4253059,1.4285714285714286,1.4771875238095238,0.0,0.0,90.0,2,1,Aaron Ramsdale,22,Southampton,0,0,0,1,0,90,Ramsdale,2025-01-19T14:00:00Z,14
52,0.0,0.8636363636363636,2.1818181818181817,61.36363636363637,90.0,50.0,0.0666666666666666,1.0,0.9,4.15,3.55,3.620000000000001,0.3333333333333333,2.8181818181818183,5.0,2.7777777777777777,2386,7294,2.090909090909091,0.1400030992135745,0.1875876496339054,1.2176384090909094,0.808332,1.258381,4.328605,3.4031225000000003,3.2194,0.6818181818181818,0.5,2.272727272727273,2.555555555555556,1.0,2.0,2.2,2.5,1.6666666666666667,1.0,1.3,0.837801,2.0943542,2.115825,2.70174,1.7264666666666668,1.2811304,1.3926291,1.7272727272727273,1.7587256363636363,0.0,0.0,90.0,2,0,Aaron Ramsdale,23,Southampton,0,0,0,0,0,0,Ramsdale,2025-01-25T15:00:00Z,14
53,0.0,0.8695652173913043,2.217391304347826,58.69565217391305,0.0,60.0,0.0666666666666666,0.0,0.0,2.6500000000000004,3.575,3.166666666666666,0.3333333333333333,2.6956521739130435,5.0,2.888888888888889,1151,8772,2.0,0.2558878215060427,0.2607685156492098,1.2005941739130437,1.313135,1.0236035,2.73633,3.5188925,3.2743255555555555,0.6956521739130435,1.5,2.3043478260869565,2.7777777777777777,1.0,0.3333333333333333,1.0,0.8,4.0,2.8,2.3,0.804707,0.9625602,0.97274017,2.16809,2.1446,2.138942,2.247616,0.9130434782608696,1.1067419,0.0,0.0,90.0,2,3,Aaron Ramsdale,24,Southampton,0,0,0,5,0,90,Ramsdale,2025-02-01T15:00:00Z,14
54,0.0,0.9166666666666666,2.1666666666666665,60.0,90.0,60.0,0.0625,1.0,4.1,0.9,3.066666666666667,3.1666666666666665,0.3125,2.7916666666666665,3.0,2.888888888888889,2514,3744,2.0416666666666665,0.1641499245908354,0.2062487199061574,1.1995552500000002,1.0424205,0.92537625,2.72369,3.5261475,2.96878,0.75,1.5,2.25,2.555555555555556,0.0,3.0,2.4,2.0,1.0,1.0,0.9,1.65273,2.189368,2.122365,2.7219,1.5186223333333333,1.5309924,1.4786994,1.7083333333333333,2.1144129583333338,0.0,0.0,90.0,2,2,Aaron Ramsdale,25,Southampton,0,0,0,5,0,90,Ramsdale,2025-02-15T15:00:00Z,14
55,0.0,0.92,2.2,61.2,90.0,70.0,0.0588235294117647,1.0,3.7,4.1,3.1333333333333333,3.3,0.2941176470588235,2.88,3.0,3.4444444444444446,1247,2388,2.04,0.1731242730472349,0.2181840153472002,1.19054976,1.0006405,1.15688775,2.51582,2.626075,2.90601,0.76,1.5,2.28,2.555555555555556,3.0,1.0,1.6,1.3,2.6666666666666665,1.8,1.6,2.06892,1.3408292,1.3409718000000002,0.649788,1.862790333333333,1.4349456000000005,1.6062901,1.52,1.5225623199999998,0.0,0.0,90.0,2,1,Aaron Ramsdale,26,Southampton,0,0,0,8,0,90,Ramsdale,2025-02-22T15:00:00Z,14
56,0.0,0.8846153846153846,2.269230769230769,62.30769230769231,90.0,80.0,0.1111111111111111,0.0,6.4,3.9,2.8999999999999995,3.35,0.2777777777777778,3.076923076923077,2.75,4.0,2764,2776,2.0,0.0654720882150241,0.1124894708630063,1.1506881153846154,1.075039,1.05872975,2.017835,2.3707625,2.705343333333333,0.7307692307692307,1.5,2.3461538461538463,2.333333333333333,1.0,1.0,1.4,1.1,2.0,2.0,1.7,2.17418,1.7723756000000002,1.7593757999999995,2.69413,1.9832833333333333,1.849848,1.602532,1.8461538461538465,2.0807624615384617,0.0,0.0,90.0,2,2,Aaron Ramsdale,27,Southampton,0,0,0,6,0,90,Ramsdale,2025-02-25T20:15:00Z,14
57,0.0,0.8518518518518519,2.333333333333333,63.333333333333336,90.0,80.0,0.1052631578947368,0.0,3.9,5.050000000000001,4.733333333333333,3.662499999999999,0.2631578947368421,3.185185185185185,4.5,4.333333333333333,2609,3708,2.0,0.0491000407173643,0.0960331789356674,1.1393677777777778,0.5642825,0.7824615,3.6037,3.05976,3.1350800000000003,0.7037037037037037,0.5,2.4074074074074074,2.7777777777777777,2.0,2.0,2.0,2.4,1.0,1.0,0.9,0.800048,1.6722842,2.3575591,0.558203,0.8780610000000001,1.0394872,0.9924522,2.3703703703703702,2.463395592592593,0.0,0.0,90.0,2,2,Aaron Ramsdale,28,Southampton,0,0,0,4,0,90,Ramsdale,2025-03-08T15:00:00Z,14
58,0.0,0.8571428571428571,2.357142857142857,64.28571428571429,90.0,80.0,0.1,1.0,3.4,5.15,4.525,4.05,0.25,3.2142857142857144,6.0,4.888888888888889,4718,2655,2.0,0.2634127148930589,0.2724182777953857,1.1169462857142858,0.499593,0.7873159999999999,4.05126,3.0345475000000004,3.255216666666666,0.7142857142857143,0.0,2.4285714285714284,3.111111111111111,1.0,1.0,1.2,0.9,1.0,1.0,1.7,0.812432,1.379479,1.2499036,1.3672,1.143873666666667,1.208402,1.7068058000000002,1.3571428571428572,1.1438658571428573,0.0,0.0,90.0,2,1,Aaron Ramsdale,29,Southampton,0,0,0,1,0,90,Ramsdale,2025-03-15T15:00:00Z,14
59,0.0,0.8620689655172413,2.3448275862068964,65.17241379310344,90.0,80.0,0.0952380952380952,1.0,0.7,3.65,4.3500000000000005,3.837500000000001,0.238095238095238,3.1379310344827585,5.75,4.444444444444445,1314,7598,1.9655172413793105,0.173411423019017,0.2378460914225919,1.1226412413793103,0.6783025,0.6212925,3.98615,3.794925,3.470304444444444,0.7241379310344828,0.5,2.413793103448276,3.2222222222222223,1.0,2.0,1.8,1.7,0.6666666666666666,0.8,0.7,0.93776,2.3740520000000003,2.071527,0.687304,0.9957803333333332,0.8474501999999999,1.1500193,1.2758620689655171,1.770880586206896,0.0,0.0,90.0,2,2,Aaron Ramsdale,30,Southampton,0,0,0,2,0,90,Ramsdale,2025-04-02T18:45:00Z,14
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1184654300168634,0.1707419898819561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Alex McCarthy,1,Southampton,0,0,0,0,0,90,McCarthy,2024-08-17T14:00:00Z,469
398,0.0,0.0,1.0,90.0,90.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760,1557,2.0,0.3732699920823435,0.2889469517022961,1.95483,1.95483,1.95483,0.433489,0.433489,0.433489,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24405,1.24405,1.24405,1.90915,1.90915,1.90915,1.90915,1.0,1.24405,0.0,0.0,0.0,0,4,Alex McCarthy,2,Southampton,0,0,0,7,0,90,McCarthy,2024-08-24T14:00:00Z,469
399,0.0,0.0,1.0,90.0,90.0,90.0,0.0,0.0,5.2,2.6,2.6,2.6,0.0,3.5,3.5,3.5,6413,3316,3.0,0.2153687249634508,0.2419507590269498,1.084891,1.084891,1.084891,1.6491194999999998,1.6491194999999998,1.6491194999999998,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.5,1.5,1.5,0.457239,0.9189395,0.9189395,2.71877,1.93317,1.93317,1.93317,1.0,0.9189395,0.0,0.0,0.0,0,0,Alex McCarthy,3,Southampton,0,0,0,0,0,0,McCarthy,2024-08-31T14:00:00Z,469
400,0.0,0.3333333333333333,1.6666666666666667,60.0,0.0,60.0,0.0,1.0,0.0,2.6,2.6,2.6,0.0,2.333333333333333,2.333333333333333,2.333333333333333,1528,4559,2.0,0.2105527999424915,0.237653655380634,1.272304,1.272304,1.272304,2.3870163333333334,2.3870163333333334,2.3870163333333334,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.50087,1.6097033333333333,1.6097033333333333,2.10397,1.554737,1.554737,1.554737,0.6666666666666666,1.6097033333333333,0.0,0.0,0.0,0,0,Alex McCarthy,4,Southampton,0,0,0,0,0,0,McCarthy,2024-09-14T11:30:00Z,469
401,0.0,0.25,2.0,45.0,0.0,45.0,0.0,1.0,0.0,5.2,2.6,2.6,0.0,1.75,1.75,1.75,957,2914,1.5,0.4257160189081641,0.2721196143589117,1.2932105,0.931041,1.2932105,3.36378,2.54699475,2.54699475,0.25,0.5,2.0,2.0,0.0,0.6666666666666666,0.5,0.5,1.6666666666666667,1.75,1.75,0.721323,0.56274275,0.56274275,1.75696,2.00799,2.4882575,2.4882575,0.5,0.56274275,0.0,0.0,0.0,0,0,Alex McCarthy,5,Southampton,0,0,0,0,0,0,McCarthy,2024-09-21T14:00:00Z,469
402,0.0,0.4,1.8,36.0,0.0,36.0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,1.4,1.4,1.4,162,2468,1.2,0.1953018301010652,0.2235272694163707,1.6141944,1.50153,1.6141944,3.44487,2.3665958,2.3665958,0.4,0.5,1.8,1.8,0.0,1.0,1.0,1.0,2.0,1.6,1.6,1.46979,2.081652,2.081652,2.43731,1.975442,1.8126492,1.8126492,1.0,2.081652,0.0,0.0,0.0,0,0,Alex McCarthy,6,Southampton,0,0,0,0,0,0,McCarthy,2024-09-30T19:00:00Z,469
403,0.0,0.5,2.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,5.2,2.6,0.0,1.1666666666666667,1.75,1.1666666666666667,211,1106,1.0,0.0516339425232692,0.1045587336096202,1.4611733333333337,2.12703,1.5290355,2.335965,2.8498725,2.2125215,0.5,0.5,2.0,2.0,4.0,2.333333333333333,2.0,2.0,1.3333333333333333,1.0,0.8333333333333334,6.05305,2.458006,2.3197216666666667,0.337909,1.2954613333333331,1.4041008,1.2660565,2.0,2.3197216666666667,0.0,0.0,0.0,0,0,Alex McCarthy,7,Southampton,0,0,0,0,0,0,McCarthy,2024-10-05T14:00:00Z,469
404,0.0,0.5714285714285714,2.142857142857143,25.714285714285715,0.0,25.714285714285715,0.0,1.0,0.0,0.0,0.0,2.6,0.0,1.0,0.0,1.0,135,812,0.8571428571428571,0.4120026273032115,0.2711768705131307,1.4343100000000002,1.797099,1.6493145,1.543575,2.4942225,2.3609684285714287,0.5714285714285714,1.0,2.142857142857143,2.142857142857143,1.0,1.3333333333333333,1.4,1.2857142857142858,1.6666666666666667,1.8,1.7142857142857142,0.912063,1.0029026,0.9853797142857142,1.94963,3.2754833333333333,2.975492,2.60677,1.2857142857142858,0.9853797142857142,0.0,0.0,0.0,0,0,Alex McCarthy,8,Southampton,0,0,0,0,0,0,McCarthy,2024-10-19T14:00:00Z,469
405,0.0,0.75,2.25,22.5,0.0,22.5,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.875,0.0,0.875,136,540,0.75,0.0457076567871921,0.0879057677150387,1.55849125,0.984599,1.5558145,2.3469,2.3414325,2.420629875,0.75,1.0,2.25,2.25,2.0,2.0,2.0,2.375,1.3333333333333333,1.4,1.125,1.36569,1.661272,1.96973625,0.761217,1.621039,1.4396334,1.210824625,2.375,1.96973625,0.0,0.0,0.0,0,0,Alex McCarthy,9,Southampton,0,0,0,0,0,0,McCarthy,2024-10-26T14:00:00Z,469
406,0.0,0.6666666666666666,2.111111111111111,20.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,2.6,0.0,0.7777777777777778,0.0,0.7777777777777778,57,671,0.6666666666666666,0.3626164416831846,0.2761303363392066,1.4264354444444445,1.850445,1.823772,3.044955,2.294265,2.5030998888888885,0.6666666666666666,1.5,2.111111111111111,2.111111111111111,1.0,1.0,1.2,1.1111111111111112,0.3333333333333333,0.6,1.7777777777777777,0.884845,1.2236918,1.1756778888888888,1.49531,1.4865966666666666,1.38426,1.9376888888888888,1.1111111111111112,1.1756778888888888,0.0,0.0,0.0,0,0,Alex McCarthy,10,Southampton,0,0,0,0,0,0,McCarthy,2024-11-02T15:00:00Z,469
