,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
35,Guedes,548,25,1,527,0,[False],[0.7345677],[0.25923985],[0.0061924737],0.7345677018165588,0.2592398524284363,0.006192473694682121,0.7345677,0.25923985,0.0061924737,0,1,0
36,Aït-Nouri,533,24,212,446,12,[False],[0.7352536],[0.26050177],[0.0042446894],0.7352535724639893,0.26050177216529846,0.004244689363986254,0.7352536,0.26050177,0.0042446894,1,0,0
37,Cunha,541,24,2046,6900056,80,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.5400878, 0.7325397, 0.56452376, 0.9372784, 0.94161046, 0.5701277, 0.9245854, 0.9391437, 0.5254878, 0.79223216, 0.9245854, 0.9451339, 0.9226087, 0.8193308, 0.9390084, 0.5814125, 0.90538454, 0.8510193, 0.7980375]","[0.44820547, 0.17788883, 0.41863185, 0.050893012, 0.04610745, 0.41385213, 0.03841129, 0.03628539, 0.467333, 0.18230322, 0.03841129, 0.02795135, 0.04219865, 0.14727202, 0.03857063, 0.35466316, 0.053284828, 0.123134635, 0.18153475]","[0.0117067415, 0.08957146, 0.016844379, 0.011828585, 0.01228208, 0.016020123, 0.03700331, 0.024570966, 0.007179285, 0.025464585, 0.03700331, 0.026914716, 0.035192687, 0.033397097, 0.022420995, 0.06392432, 0.041330557, 0.025846038, 0.020427702]",15.154138028621674,3.2869329433888197,0.558928934391588,0.7975862,0.17299648,0.029417314,1,16,2
38,Strand Larsen,566,24,0,1565,0,[False],[0.893656],[0.08407683],[0.022267098],0.8936560153961182,0.08407682925462723,0.022267097607254982,0.893656,0.08407683,0.022267098,0,1,0
39,Gomes,553,24,46,6682,11,"[False, False, False, False]","[0.8835496, 0.70171285, 0.893656, 0.6574848]","[0.09160724, 0.28636074, 0.08407683, 0.32914406]","[0.0248431, 0.01192641, 0.022267098, 0.013371169]",3.136403262615204,0.7911888733506203,0.07240777648985386,0.78410083,0.19779721,0.018101944,0,4,0
40,André,642,24,7,139,1,[False],[0.82249165],[0.17480627],[0.0027020604],0.8224916458129883,0.17480626702308655,0.0027020603884011507,0.82249165,0.17480627,0.0027020604,1,0,0
41,Gomes,563,23,390,413146,4,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9333119, 0.8847849, 0.9387498, 0.90743923, 0.89005893, 0.9333119, 0.933827, 0.9337489, 0.950407, 0.92096215, 0.9234351, 0.92441106, 0.9157891, 0.70858526]","[0.038512595, 0.07333708, 0.04231557, 0.059839405, 0.08078525, 0.038512595, 0.041973446, 0.044311225, 0.03152607, 0.050077777, 0.047287535, 0.050435055, 0.053985924, 0.28066015]","[0.0281756, 0.04187804, 0.018934632, 0.03272133, 0.029155783, 0.0281756, 0.024199618, 0.021939805, 0.018066822, 0.028960023, 0.029277433, 0.025153905, 0.03022498, 0.010754601]",12.69882220029831,0.9335596784949303,0.367618172429502,0.9070587,0.06668283,0.026258443,0,14,0
42,Aït-Nouri,533,23,0,142,3,[False],[0.49664629],[0.46627074],[0.037082914],0.49664628505706787,0.4662707448005676,0.037082914263010025,0.49664629,0.46627074,0.037082914,0,1,0
43,Cunha,541,23,17,48095,2,"[False, False, False, False, False, False, False, False, False, False]","[0.89901274, 0.86118054, 0.90302086, 0.65973306, 0.6461427, 0.5462808, 0.9304687, 0.9888975, 0.9280876, 0.9348395]","[0.056221634, 0.0935284, 0.06526067, 0.33008844, 0.30593845, 0.35384345, 0.06343176, 0.008482258, 0.06551297, 0.057068285]","[0.044765633, 0.04529108, 0.03171841, 0.010178517, 0.047918845, 0.09987573, 0.0060995095, 0.0026201725, 0.006399417, 0.008092243]",8.297663986682892,1.3993763169273734,0.3029595611151308,0.82976645,0.13993764,0.030295957,3,7,0
44,Gomes,553,23,390,413146,4,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9333119, 0.8847849, 0.9387498, 0.89005893, 0.9333119, 0.90743923, 0.933827, 0.9337489, 0.950407, 0.92096215, 0.9234351, 0.92441106, 0.9157891, 0.70858526]","[0.038512595, 0.07333708, 0.04231557, 0.08078525, 0.038512595, 0.059839405, 0.041973446, 0.044311225, 0.03152607, 0.050077777, 0.047287535, 0.050435055, 0.053985924, 0.28066015]","[0.0281756, 0.04187804, 0.018934632, 0.029155783, 0.0281756, 0.03272133, 0.024199618, 0.021939805, 0.018066822, 0.028960023, 0.029277433, 0.025153905, 0.03022498, 0.010754601]",12.69882220029831,0.9335596784949303,0.367618172429502,0.9070587,0.06668283,0.026258443,0,14,0
45,André,642,23,1,54,0,[False],[0.74053615],[0.13880944],[0.12065444],0.7405361533164978,0.1388094425201416,0.12065444141626358,0.74053615,0.13880944,0.12065444,0,1,0
46,Gomes,563,22,97,358631,1,"[False, False, False]","[0.8937191, 0.86365414, 0.85776174]","[0.1005245, 0.120583124, 0.126992]","[0.005756394, 0.015762696, 0.015246283]",2.6151349544525146,0.34809962660074234,0.036765373311936855,0.8717117,0.11603322,0.012255125,0,3,0
47,Cunha,541,22,234,374491,15,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.84093076, 0.9287552, 0.51513356, 0.88050294, 0.90647703, 0.9565379, 0.60684526, 0.8160392, 0.5093627, 0.9121558, 0.68678194, 0.52560407, 0.86365414, 0.5926887, 0.545088, 0.5371734, 0.5263946, 0.9300669, 0.78830945]","[0.12073486, 0.06809524, 0.4732731, 0.11724158, 0.08426374, 0.028787298, 0.36419895, 0.18002093, 0.41988844, 0.052258443, 0.18182339, 0.3840594, 0.120583124, 0.36382464, 0.41231152, 0.23424837, 0.46026704, 0.058669448, 0.20574541]","[0.03833435, 0.0031496077, 0.01159333, 0.002255429, 0.009259322, 0.014674734, 0.028955799, 0.0039399024, 0.07074884, 0.035585776, 0.13139464, 0.09033649, 0.015762696, 0.043486662, 0.04260049, 0.22857824, 0.013338373, 0.01126365, 0.0059451954]",13.868501543998718,4.330294916406274,0.8012035265564919,0.7299211,0.22791024,0.042168606,6,12,1
48,Strand Larsen,566,22,32,7908,4,"[False, False, False, False, False, False]","[0.7713662, 0.92496973, 0.8558917, 0.95300984, 0.8637215, 0.9145392]","[0.22156152, 0.07011723, 0.13095048, 0.040528372, 0.110823914, 0.08088079]","[0.007072252, 0.004913072, 0.013157877, 0.006461813, 0.025454585, 0.004580043]",5.283498167991638,0.6548623070120811,0.061639641877263784,0.88058305,0.10914371,0.010273274,3,3,0
49,Gomes,553,22,97,358631,1,"[False, False, False]","[0.8937191, 0.86365414, 0.85776174]","[0.1005245, 0.120583124, 0.126992]","[0.005756394, 0.015762696, 0.015246283]",2.6151349544525146,0.34809962660074234,0.036765373311936855,0.8717117,0.11603322,0.012255125,0,3,0
50,André,642,22,848,6392051,36,"[False, False, False]","[0.6119501, 0.6119501, 0.7591203]","[0.31704137, 0.31704137, 0.18315002]","[0.071008526, 0.071008526, 0.057729714]",1.9830204844474792,0.817232757806778,0.1997467651963234,0.66100687,0.2724109,0.066582255,0,1,2
51,Bueno,564,21,26,17177,4,"[False, False]","[0.55419135, 0.8921072]","[0.43745813, 0.08704502]","[0.008350569, 0.020847784]",1.4462985396385193,0.5245031490921974,0.029198353178799152,0.7231493,0.2622516,0.014599176,1,1,0
52,Gomes,563,21,0,527,0,[False],[0.8430694],[0.15043952],[0.006491082],0.8430693745613098,0.15043951570987701,0.006491081789135933,0.8430694,0.15043952,0.006491082,0,1,0
53,Aït-Nouri,533,21,11,9246,2,"[False, False, False]","[0.9668201, 0.8586595, 0.95574325]","[0.03141833, 0.13484368, 0.031233387]","[0.001761518, 0.0064967684, 0.013023344]",2.781222879886627,0.19749539531767368,0.021281630266457796,0.92707425,0.065831795,0.0070938766,1,2,0
54,Doherty,543,21,26,17177,4,"[False, False]","[0.55419135, 0.8921072]","[0.43745813, 0.08704502]","[0.008350569, 0.020847784]",1.4462985396385193,0.5245031490921974,0.029198353178799152,0.7231493,0.2622516,0.014599176,1,1,0
55,Strand Larsen,566,21,20,866,4,"[False, False, False]","[0.9192831, 0.759328, 0.7918101]","[0.064215176, 0.21267723, 0.17287657]","[0.016501717, 0.027994743, 0.035313327]",2.4704211950302124,0.44976896792650223,0.07980978675186634,0.8234737,0.14992298,0.026603261,1,2,0
56,Gomes,553,21,0,527,0,[False],[0.8430694],[0.15043952],[0.006491082],0.8430693745613098,0.15043951570987701,0.006491081789135933,0.8430694,0.15043952,0.006491082,0,1,0
57,Mosquera,558,1,5,17564,1,"[False, False]","[0.86850494, 0.6093429]","[0.070857696, 0.25038922]","[0.060637318, 0.14026791]",1.4778478145599365,0.3212469145655632,0.2009052261710167,0.7389239,0.16062346,0.10045262,0,2,0
58,Toti,567,1,5,16796,1,[False],[0.6093429],[0.25038922],[0.14026791],0.6093428730964661,0.2503892183303833,0.14026790857315063,0.6093429,0.25038922,0.14026791,0,1,0
59,Doyle,544,1,9,1272,3,"[False, False, False]","[0.929466, 0.7253168, 0.510325]","[0.046577763, 0.25993237, 0.4557179]","[0.02395627, 0.014750769, 0.033957105]",2.165107846260071,0.7622280232608318,0.07266414538025856,0.7217026,0.254076,0.024221381,1,2,0
60,Bueno,564,1,5,20423,1,"[False, False]","[0.89396745, 0.6093429]","[0.08732801, 0.25038922]","[0.018704535, 0.14026791]",1.5033103227615356,0.3377172276377678,0.15897244401276112,0.75165516,0.16885862,0.07948622,0,2,0
61,Gomes,563,1,65,16926,15,"[False, False]","[0.7582069, 0.80949104]","[0.23177414, 0.17137103]","[0.01001895, 0.019137958]",1.5676979422569275,0.4031451642513275,0.02915690839290619,0.783849,0.20157258,0.014578454,0,1,1
62,Aït-Nouri,533,1,64,18655,14,"[False, False]","[0.80949104, 0.6769872]","[0.17137103, 0.30613282]","[0.019137958, 0.016880011]",1.4864782094955444,0.47750385105609894,0.036017969250679016,0.7432391,0.23875192,0.018008985,0,1,1
63,Sarabia,565,1,117,77613,36,"[False, False, False]","[0.90749854, 0.80949104, 0.5111021]","[0.08557849, 0.17137103, 0.48380685]","[0.0069229845, 0.019137958, 0.0050910045]",2.2280916571617126,0.7407563626766205,0.03115194709971547,0.74269724,0.2469188,0.010383982,0,3,0
64,Semedo,559,1,49,16796,22,[False],[0.90749854],[0.08557849],[0.0069229845],0.9074985384941101,0.08557848632335663,0.00692298449575901,0.90749854,0.08557849,0.0069229845,0,1,0
65,Doherty,543,1,74,30486,25,"[False, False, False]","[0.77754563, 0.90749854, 0.8444313]","[0.19629039, 0.08557849, 0.09542806]","[0.02616395, 0.0069229845, 0.06014069]",2.529475450515747,0.37729693204164505,0.09322762675583363,0.8431585,0.12576564,0.031075874,0,3,0
66,Cunha,541,1,122,126922,41,"[False, False, False, False, False, False, False, False, False, False]","[0.89090556, 0.85518116, 0.90749854, 0.7582069, 0.9526182, 0.80949104, 0.6769872, 0.90884537, 0.9250937, 0.6093429]","[0.08517203, 0.085542604, 0.08557849, 0.23177414, 0.038164604, 0.17137103, 0.30613282, 0.08695892, 0.06268724, 0.25038922]","[0.023922369, 0.059276253, 0.0069229845, 0.01001895, 0.009217206, 0.019137958, 0.016880011, 0.0041956403, 0.012219157, 0.14026791]",8.294170498847961,1.4037710912525654,0.3020584383048117,0.82941705,0.14037712,0.030205846,0,8,2
67,Lemina,557,1,1,59075,0,"[False, False]","[0.7036524, 0.82446885]","[0.2921907, 0.16275142]","[0.0041569034, 0.012779758]",1.5281212329864502,0.45494212210178375,0.016936661675572395,0.7640606,0.22747105,0.008468331,0,2,0
68,Strand Larsen,566,1,8,219919,1,"[False, False, False]","[0.9269477, 0.5597307, 0.76128304]","[0.06681963, 0.40207562, 0.19194707]","[0.0062327352, 0.038193684, 0.046769958]",2.247961461544037,0.6608423218131065,0.09119637729600072,0.7493205,0.22028077,0.030398792,0,3,0
69,Gomes,553,1,65,16926,15,"[False, False]","[0.7582069, 0.80949104]","[0.23177414, 0.17137103]","[0.01001895, 0.019137958]",1.5676979422569275,0.4031451642513275,0.02915690839290619,0.783849,0.20157258,0.014578454,0,1,1
70,Hee Chan,550,1,0,1859,0,[False],[0.6769872],[0.30613282],[0.016880011],0.6769871711730957,0.30613282322883606,0.016880011186003685,0.6769872,0.30613282,0.016880011,0,0,1
71,Podence,562,1,2,7125,0,"[False, False]","[0.5022655, 0.63119894]","[0.47995195, 0.35679606]","[0.01778254, 0.012004977]",1.1334644556045532,0.8367480039596558,0.029787516221404076,0.5667322,0.418374,0.014893758,0,0,2
72,Dawson,542,1,0,120,1,[False],[0.77500004],[0.2193772],[0.0056227553],0.7750000357627869,0.21937720477581024,0.005622755270451307,0.77500004,0.2193772,0.0056227553,1,0,0
