Player,Content,Start Date,End Date,Tweet Date,fpl_id,GW,Likes,Followers,Comments,Verified
White,Ben White owners right now ⚽️⚽️😍 #fpl #ARSCHE https://t.co/TYL4M7oETJ,2024-04-21,2024-04-27,Tue Apr 23 20:33:53 +0000 2024,29,35,24,9994,1,False
White,"Me with Ben White and Havertz in my #FPL freehit pick

https://t.co/oj4fzNUIOb",2024-04-21,2024-04-27,Tue Apr 23 20:39:35 +0000 2024,29,35,3,6146,3,False
White,"Sir Benjamin White &amp; Co
Thank you 😂😂😂

#FPL #ARSCHE https://t.co/Ky6bu0buH1",2024-04-21,2024-04-27,Tue Apr 23 20:53:10 +0000 2024,29,35,2,459,0,False
White,"No Havertz or White what a bummer. 
#FPL https://t.co/ZwIclKM6je",2024-04-21,2024-04-27,Tue Apr 23 20:59:49 +0000 2024,29,35,2,450,0,False
White,triple captain on Ben White? good choice #fpl https://t.co/uYW6dZzDCb,2024-04-21,2024-04-27,Tue Apr 23 21:31:04 +0000 2024,29,35,0,498,0,False
White,"GW34 done 
✅️ 95 points
🎯 2135 total points
🌍 75k (🔻28.33%)
Mateta and White killed my rank, coupled with Salah flopping.
🚀 wildcard is active ✅️
I hope you all had a great gameweek.
#FPL #FPLCommunity 
@OfficialFPL @FPLXtra1 https://t.co/X8Gq56n7GH",2024-04-21,2024-04-27,Fri Apr 26 10:08:13 +0000 2024,29,35,14,701,3,False
White,"Ben White having a brace against Chelsea , Very irritating finished one      
#FPL :  #ARSvsCHE https://t.co/pBrTvfExbw",2024-04-21,2024-04-27,Tue Apr 23 20:59:59 +0000 2024,29,35,2,1277,0,False
White,"Benjamin White ⚽⚽🤯

#FPL https://t.co/oJygHDbZoJ",2024-04-21,2024-04-27,Tue Apr 23 20:33:04 +0000 2024,29,35,0,1832,0,False
White,"GW34 review 

- 134 points all out (-4)
- Quite a few DGW heroes, but special mentions for White and Branthwaite
- Liverpool trio of Salah, Darwin and Robbo in the doghouse
- Massive bench boost success, despite only having 2 players

📈140k rise in OR to 157k

#FPL #FPLCommunity https://t.co/hsh4xz7MhX",2024-04-21,2024-04-27,Fri Apr 26 09:34:45 +0000 2024,29,35,4,1186,0,False
White,"Amazing! 
Ben white ⚽️ 

#FPL https://t.co/MbxxC9djef",2024-04-21,2024-04-27,Tue Apr 23 20:13:17 +0000 2024,29,35,5,2786,0,False
