,Name,fpl_id,Team,GW,Date,goals,assists,clean_sheet_kept,saves_made,bonus_scored,mins_played,G_90,G_90_prev,G_90_prev_3,G_90_prev_5,G_90_prev_10,xG_90,xG_prev,xG_prev_3,xG_prev_5,xG_prev_10,shots_90,shots_90_prev,shots_90_prev_3,shots_90_prev_5,shots_90_prev_10,A_90,A_90_prev,A_90_prev_3,A_90_prev_5,A_90_prev_10,xA_90,xA_90_prev,xA_90_prev_3,xA_90_prev_5,xA_90_prev_10,kp_90,kp_prev,kp_prev_3,kp_prev_5,kp_prev_10,team_goals,team_concede,mins,mins_prev,mins_prev_3,mins_prev_5,mins_prev_10,yellow_cards,red_cards,was_home,ict,ict_prev,ict_prev_3,ict_prev_5,ict_prev_10,bonus,bonus_prev,bonus_prev_3,bonus_prev_5,bonus_prev_10,saves,saves_prev,saves_prev_3,saves_prev_5,saves_prev_10,clean_sheets,clean_sheets_prev,clean_sheets_prev_3,clean_sheets_prev_5,clean_sheets_prev_10,transfers_in,transfers_out,total_points,average_points,position,win_prob,draw_prob,team_xG_scored,team_xG_scored_prev_3,team_xG_scored_prev_5,team_xG_scored_prev_10,team_xG_conceded,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,team_goals_scored,team_goals_scored_prev_3,team_goals_scored_prev_5,team_goals_scored_prev_10,team_goals_conceded,team_goals_conceded_prev_3,team_goals_conceded_prev_5,team_goals_conceded_prev_10,prev_opp_goals_scored,prev_3_opp_goals_scored,prev_5_opp_goals_scored,prev_10_opp_goals_scored,prev_opp_goals_conceded,prev_3_opp_goals_conceded,prev_5_opp_goals_conceded,prev_10_opp_goals_conceded,prev_opp_xG_scored,prev_3_opp_xG_scored,prev_5_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,prev_10_opp_xG_conceded,avg_opp_goals_scored,avg_opp_goals_conceded,avg_opp_xG_scored,avg_opp_xG_conceded,prev_season_goals,prev_season_shots,prev_season_xG,prev_season_assists,prev_season_xA,prev_season_key_passes,prev_season_yellow,prev_season_red,prev_season_mins,prev_season_clean_sheets,Web Name,Unnamed: 0.1,Unnamed: 0,Likes,Followers,Comments,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
114,Conor Gallagher,202,Chelsea,15,2023-12-06T20:15:00Z,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0792502179598953,0.0,0.1765822784810126,0.0931952662721893,0.0879441624365482,1.098517872711421,0.0,0.0,0.0,0.0,0.3923278116826504,0.0,1.139240506329114,0.7988165680473372,0.5710659898477157,0.1082824760244115,0.1227272727272727,0.0911392405063291,0.1278106508875739,0.1039340101522842,1.5693112467306016,0.0,1.7088607594936709,2.662721893491124,2.0558375634517767,1.7857142857142858,1.5714285714285714,81.92857142857143,44.0,79.0,84.5,87.55555555555556,0.07846556233653,0.07846556233653,0.0,5.335658238884045,0.8181818181818182,5.411392405063292,7.082840236686391,6.133248730964467,0.3138622493461203,0.0,1.139240506329114,0.7988165680473372,0.4568527918781725,0.0,0,0.0,0.0,0.0,0,0,0,0,2,839,11953,0,3.2142857142857144,3,0.3956548312326302,0.2634085588754223,2.0995050714285712,2.2202205,2.55427525,2.054409,1.4023887142857143,2.672755,2.196497,1.572207,1.7857142857142858,2.5,2.25,1.8888888888888888,1.5714285714285714,4.0,2.75,1.6666666666666667,0.0,1.3333333333333333,1.0,1.1,1.0,0.3333333333333333,0.8,1.0,0.422674,1.7456879999999997,1.3297574,1.2518521000000002,2.90191,1.935938333333333,2.307235,1.8036679,1.1428571428571428,1.2142857142857142,1.4949692857142856,1.7977202142857145,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,360.0,360,3,2298,0,"[0.76832205, 0.9049113]","[0.2278173, 0.071224265]","[0.003860578, 0.023864482]",1.6732333302497864,0.2990415617823601,0.0277250595390796,0.83661664,0.14952078,0.01386253,1,1,0
115,Conor Gallagher,202,Chelsea,17,2023-12-16T15:00:00Z,0,0,1,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0742118027485852,0.01,0.0,0.1381188118811881,0.073159509202454,1.0913500404203718,1.0,2.0454545454545454,0.4455445544554455,0.1380368098159509,0.3637833468067906,0.0,0.0,0.8910891089108911,0.6901840490797546,0.1156831042845594,0.21,0.1227272727272727,0.098019801980198,0.0966257668711656,1.600646725949879,2.0,0.0,1.3366336633663367,2.208588957055215,1.625,1.625,77.3125,90.0,22.0,50.5,72.44444444444444,0.0727566693613581,0.0727566693613581,1.0,5.413096200485044,6.4,0.8181818181818182,4.410891089108911,6.101226993865032,0.2910266774454325,0.0,0.0,0.8910891089108911,0.5521472392638037,0.0,0,0.0,0.0,0.0,0,0,0,0,1,3136,2744,2,2.9375,3,0.7739696228100843,0.1478770928019267,2.0393614375,2.00712,2.11367025,2.212221222222222,1.549206375,2.447274,2.5600145,1.842719,1.625,2.0,2.25,2.333333333333333,1.625,2.0,3.0,2.0,1.0,0.3333333333333333,0.6,0.7,0.0,2.333333333333333,2.2,2.4,0.841976,0.7647596666666666,0.7909691999999999,0.76591974,0.644638,1.683496,1.8552496,2.0384758,0.75,2.5625,0.7712636500000001,2.367923,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,338.0,338,10,9690,1,[0.63350284],[0.30296263],[0.06353448],0.6335028409957886,0.3029626309871673,0.0635344833135604,0.63350284,0.30296263,0.06353448,0,1,0
116,Conor Gallagher,202,Chelsea,18,2023-12-24T13:00:00Z,0,0,0,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0732479276563677,0.0599999999999999,0.01,0.1024752475247524,0.0690184049079754,1.152976639035418,2.0,2.0,0.8910891089108911,0.2760736196319018,0.3391107761868877,0.0,0.0,0.0,0.6901840490797546,0.1125847776940467,0.07,0.21,0.147029702970297,0.1145705521472392,1.5599095704596837,1.0,2.0,1.3366336633663367,2.3466257668711656,1.6470588235294117,1.5294117647058822,78.05882352941177,90.0,45.0,50.5,72.44444444444444,0.1356443104747551,0.0678221552373775,0.0,5.425772418990203,5.6,6.4,4.054455445544554,6.460122699386503,0.2712886209495102,0.0,0.0,0.0,0.5521472392638037,0.0,0,0.0,0.0,0.0,0,1,0,0,0,1535,3162,1,2.8823529411764706,3,0.4850455136540962,0.2574772431729519,2.111941352941177,1.618356,1.46695325,2.0900992222222223,1.4839671764705882,2.57693,2.040297,1.867717555555556,1.6470588235294117,0.5,1.25,2.111111111111111,1.5294117647058822,2.0,2.5,2.2222222222222223,0.0,0.6666666666666666,1.0,1.3,3.0,1.3333333333333333,1.8,1.6,0.556206,0.8990186666666666,1.0709332,1.3341789,1.03828,1.0126106666666663,1.7664164,1.5520486999999998,1.2352941176470589,1.7058823529411764,1.3099688823529412,1.819001,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,326.0,326,1,1161,0,"[0.94196945, 0.6507037]","[0.051640097, 0.33031678]","[0.0063904393, 0.018979462]",1.5926731824874878,0.3819568790495395,0.0253699012100696,0.7963366,0.19097844,0.012684951,2,0,0
117,Conor Gallagher,202,Chelsea,21,2024-01-13T12:30:00Z,0,0,1,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0811521603005635,0.18,0.09,0.0625,0.0773006134969325,1.2398246712586098,2.0,1.0,0.5,0.2760736196319018,0.2817783343769568,0.0,0.0,0.0,0.4141104294478527,0.1296180338134001,0.1,0.27,0.205,0.1697852760736196,1.408891671884784,0.0,1.0,1.25,1.794478527607362,1.7,1.55,79.85,90.0,90.0,90.0,72.44444444444444,0.2254226675015654,0.0563556668753913,1.0,5.241077019411395,3.8,4.6,5.3,5.673312883435583,0.2254226675015654,0.0,0.0,0.0,0.4141104294478527,0.0,0,0.0,0.0,0.0,0,0,0,1,1,2941,5806,3,2.65,3,0.587273290135252,0.2271528763730691,2.09810765,2.24226,2.160813,2.350731444444444,1.52863545,1.3521685,1.06471175,1.717557,1.7,1.5,1.25,2.0,1.55,1.5,1.25,2.0,2.0,0.6666666666666666,1.4,1.9,1.0,2.0,1.8,1.9,1.52829,1.0778716666666666,1.1786114,1.4819102,1.6591,1.3851166666666668,1.883536,1.7500884,1.4,1.75,1.2934055,1.7906596500000005,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,303.0,303,0,434,1,[0.9295129],[0.057038415],[0.013448648],0.9295129179954528,0.05703841522336,0.0134486481547355,0.9295129,0.057038415,0.013448648,0,1,0
118,Conor Gallagher,202,Chelsea,22,2024-01-31T20:15:00Z,0,0,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0.0874925903971547,0.2,0.09,0.105,0.1021472392638036,1.3337285121517486,3.0,1.5,0.75,0.4141104294478527,0.2667457024303497,0.0,0.0,0.0,0.2760736196319018,0.1269709543568465,0.08,0.29,0.1775,0.157361963190184,1.4404267931238883,2.0,1.0,0.75,1.1042944785276074,1.6666666666666667,1.4761904761904765,80.33333333333333,90.0,90.0,90.0,72.44444444444444,0.2133965619442797,0.0533491404860699,0.0,5.222880853586248,4.9,4.65,4.65,4.817484662576687,0.2133965619442797,0.0,0.0,0.0,0.2760736196319018,0.0,0,0.0,0.0,0.0,0,1,0,1,1,1611,3518,1,2.6666666666666665,3,0.1859900976193941,0.2077763563427071,2.095607285714286,2.15234,2.3330925,2.0747292222222224,1.4890740952380952,1.7995035,1.4463517499999998,1.904426111111111,1.6666666666666667,2.5,2.0,1.8888888888888888,1.4761904761904765,1.5,1.25,2.111111111111111,4.0,3.333333333333333,2.2,2.3,0.0,0.6666666666666666,0.6,0.8,1.53344,3.2964866666666666,2.5686942,2.1070059,0.834585,0.9059826666666666,0.8404688,1.1583846,2.238095238095238,0.8571428571428571,2.2782904761904765,1.2244570714285714,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,293.0,293,1,461,1,"[0.77511847, 0.7701264, 0.78508496, 0.9212199]","[0.22004132, 0.22445059, 0.20929495, 0.06696676]","[0.004840198, 0.0054229973, 0.005620062, 0.011813286]",3.25154972076416,0.7207536101341248,0.0276965429075062,0.81288743,0.18018842,0.0069241356,0,4,0
119,Conor Gallagher,202,Chelsea,24,2024-02-12T20:00:00Z,2,0,0,0,3,90,0.0,0.0,0.0,0.0,0.0,0.0899012074643249,0.18,0.1333333333333333,0.1085714285714285,0.0901430842607313,1.3336992316136114,2.0,1.3333333333333333,0.5714285714285714,0.2861685214626391,0.2469813391877058,0.0,0.0,0.0,0.0,0.1205268935236004,0.0599999999999999,0.0533333333333333,0.1885714285714285,0.1516693163751987,1.3830954994511526,1.0,1.3333333333333333,1.1428571428571428,1.0015898251192368,1.6521739130434785,1.6956521739130437,79.21739130434783,90.0,67.5,78.75,69.88888888888889,0.1975850713501646,0.0493962678375411,0.0,5.058177826564215,3.3,4.066666666666666,4.4,4.507154213036565,0.1975850713501646,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1,2,1337,2434,15,2.565217391304348,3,0.5202086049543677,0.2518904823989569,2.036756304347826,1.261786,1.707063,1.8617437777777777,1.6270963478260867,2.1802735,1.9898885,1.7949857777777776,1.6521739130434785,1.0,1.75,1.5555555555555556,1.6956521739130437,2.0,1.75,1.6666666666666667,1.0,1.3333333333333333,1.6,1.3,4.0,3.6666666666666665,2.8,2.2,0.241137,0.5631066666666665,0.8515934,1.1605439,1.92591,2.0720156666666667,2.0466814,1.8303767,1.1304347826086956,1.7391304347826086,1.2528849999999998,1.6374489565217392,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,271.0,271,0,868,1,"[0.92416656, 0.87841016]","[0.061928235, 0.104044184]","[0.013905237, 0.017545681]",1.802576720714569,0.1659724190831184,0.0314509188756346,0.9012884,0.082986206,0.01572546,0,2,0
120,Conor Gallagher,202,Chelsea,25,2024-02-17T17:30:00Z,0,0,0,0,0,90,0.0941422594142259,2.0,0.0,0.0,0.0,0.1012029288702929,0.33,0.12,0.16,0.108,1.4121338912133892,3.0,2.0,0.8571428571428571,0.4,0.2353556485355648,0.0,0.0,0.0,0.0,0.1209728033472803,0.13,0.0399999999999999,0.0685714285714285,0.1413333333333333,1.459205020920502,3.0,0.6666666666666666,0.8571428571428571,1.0666666666666669,1.7083333333333333,1.6666666666666667,79.66666666666667,90.0,67.5,78.75,75.0,0.1882845188284518,0.0470711297071129,0.0,5.530857740585774,15.1,3.0,3.7714285714285714,4.586666666666667,0.3294979079497908,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,2,6984,2168,2,3.083333333333333,3,0.1170092113634477,0.1705347016680036,2.004786458333333,1.418821,1.614468,1.9391471111111112,1.5892805,3.07633,2.37285925,1.976641555555556,1.7083333333333333,1.5,1.75,1.4444444444444444,1.6666666666666667,4.0,2.5,1.8888888888888888,1.0,2.0,2.4,2.1,1.0,0.6666666666666666,1.0,1.0,2.77713,2.15823,2.175354,2.105424,1.82903,0.962281,1.1228726,1.1643871,2.375,1.0833333333333333,2.235985,1.00487775,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,262.0,262,1,10973,0,[0.8684619],[0.12868692],[0.0028512357],0.8684619069099426,0.1286869198083877,0.0028512356802821,0.8684619,0.12868692,0.0028512357,1,0,0
121,Conor Gallagher,202,Chelsea,27,2024-03-02T15:00:00Z,0,0,0,0,0,90,0.0899100899100899,0.0,1.0,0.5714285714285714,0.2352941176470588,0.102047952047952,0.1199999999999999,0.255,0.2028571428571428,0.1341176470588235,1.3936063936063936,1.0,0.5,0.2857142857142857,0.1176470588235294,0.2247752247752247,0.0,0.0,0.0,0.0,0.1173326673326673,0.04,0.095,0.0771428571428571,0.1399999999999999,1.4385614385614385,1.0,2.0,1.7142857142857142,1.2941176470588236,1.68,1.64,80.08,90.0,90.0,78.75,85.0,0.1798201798201798,0.0449550449550449,0.0,5.444055944055944,3.6,9.2,7.0,5.823529411764706,0.3146853146853147,0.0,1.5,0.8571428571428571,0.3529411764705882,0.0,0,0.0,0.0,0.0,0,0,0,1,2,7221,1708,1,3.04,3,0.4384594607594655,0.2487632691873652,1.9977562,1.814575,1.5381804999999995,1.818956,1.63679448,1.604738,1.89250575,1.6077555555555554,1.68,2.5,1.75,1.6666666666666667,1.64,2.5,2.25,1.7777777777777777,0.0,1.0,1.2,1.2,1.0,1.6666666666666667,2.2,2.3,0.503799,1.349353,1.302034,1.3774590000000002,2.53766,2.22833,2.430956,1.9191066,1.4,1.76,1.72888956,1.5858542799999995,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,252.0,252,33,109823,1,"[0.6864762, 0.7411254, 0.7549549, 0.66704583]","[0.3092867, 0.25312176, 0.24079064, 0.30136165]","[0.0042370805, 0.0057528154, 0.004254461, 0.03159254]",2.849602282047272,1.104560762643814,0.0458368971012532,0.71240056,0.27614018,0.011459224,1,3,0
122,Conor Gallagher,202,Chelsea,28,2024-03-11T20:00:00Z,0,1,0,0,1,90,0.0860420650095602,0.0,1.0,0.5714285714285714,0.2352941176470588,0.0989483747609942,0.0299999999999999,0.225,0.18,0.1470588235294117,1.3766730401529637,1.0,0.5,0.2857142857142857,0.1176470588235294,0.2151051625239005,0.0,0.0,0.0,0.0,0.1144359464627151,0.05,0.085,0.0657142857142857,0.12,1.505736137667304,3.0,2.0,1.4285714285714286,1.1764705882352942,1.6923076923076923,1.6538461538461535,80.46153846153847,90.0,90.0,78.75,85.0,0.2151051625239005,0.0430210325047801,1.0,5.498087954110899,6.7,9.35,6.62857142857143,5.494117647058824,0.3011472275334608,0.0,1.5,0.8571428571428571,0.3529411764705882,0.0,0,0.0,0.0,0.0,0,0,0,0,2,2081,5672,6,2.9615384615384617,3,0.4941901047012934,0.2349825497844385,2.0037001923076923,1.549255,1.484038,1.923791333333333,1.668963923076923,1.748323,2.4123265,1.792506666666667,1.6923076923076923,2.0,1.75,1.7777777777777777,1.6538461538461535,1.0,2.5,1.6666666666666667,1.0,2.0,2.6,2.1,4.0,2.6666666666666665,2.6,2.4,0.217373,1.037666,1.7617856000000005,1.9441552,2.59336,1.880805,1.952379,2.4384807000000004,2.076923076923077,1.7307692307692308,2.064061807692308,1.7783828076923076,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,239.0,239,154,749678,5,"[0.84904456, 0.6719473, 0.5144505, 0.6044852, 0.51900864, 0.87952924, 0.5325862, 0.933794, 0.89267284, 0.56920767]","[0.14066552, 0.31192017, 0.4742377, 0.38612968, 0.4622751, 0.11401487, 0.45219886, 0.036741775, 0.089697294, 0.420602]","[0.010289971, 0.016132526, 0.011311792, 0.00938512, 0.01871633, 0.006455761, 0.015214936, 0.029464135, 0.017629813, 0.010190304]",6.966726183891296,2.888482954353094,0.1447906880639493,0.6966726,0.28884834,0.014479069,0,5,5
123,Conor Gallagher,202,Chelsea,30,2024-03-30T15:00:00Z,0,0,0,0,0,61,0.0824931255728689,0.0,0.0,0.5,0.2352941176470588,0.0956920256645279,0.02,0.075,0.165,0.1435294117647058,1.3611365719523374,1.0,0.5,0.25,0.1176470588235294,0.2474793767186067,1.0,0.0,0.0,0.0,0.1121906507791017,0.0599999999999999,0.045,0.07,0.1176470588235294,1.5673693858845097,3.0,2.0,2.0,1.411764705882353,1.7407407407407407,1.6666666666666667,80.81481481481481,90.0,90.0,90.0,85.0,0.2062328139321723,0.0412465627864344,1.0,5.58890925756187,7.7,5.15,7.175,5.623529411764705,0.3299725022914757,1.0,0.0,0.75,0.3529411764705882,0.0,0,0.0,0.0,0.0,0,0,0,0,1,6509,1581,1,3.074074074074074,3,0.7375541409289692,0.1608759032227617,1.9955316666666665,1.990665,1.90262,1.7992446666666666,1.6282035925925926,2.625165,2.1149515,2.018402222222222,1.7407407407407407,1.5,2.0,1.7777777777777777,1.6666666666666667,1.5,2.0,1.8888888888888888,0.0,0.0,0.6,0.9,2.0,3.333333333333333,3.0,2.4,1.60461,0.6719248666666667,0.82625692,0.9651413600000002,1.43616,2.019343333333333,2.098686,1.9297497000000003,0.925925925925926,2.2222222222222223,0.9924309111111111,1.9143868888888889,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,200.0,200,9,12738,10,"[0.90010697, 0.88631445, 0.85113794, 0.8814798, 0.9199962, 0.818574, 0.91912276, 0.8144352, 0.84945285, 0.52666163, 0.5365374]","[0.084445186, 0.09928347, 0.10489765, 0.111336306, 0.07169183, 0.17396128, 0.07172273, 0.1780709, 0.13197912, 0.32924232, 0.44867447]","[0.015447795, 0.014402123, 0.0439644, 0.0071838144, 0.008311971, 0.007464678, 0.009154528, 0.007493996, 0.018568076, 0.14409602, 0.014788127]",8.90381920337677,1.8053052723407743,0.2908755270764231,0.8094381,0.16411866,0.02644323,0,11,0
124,Conor Gallagher,202,Chelsea,32,2024-04-07T16:30:00Z,0,1,0,0,0,90,0.1158301158301158,1.0227272727272727,0.0,0.0,0.2445652173913043,0.1084942084942085,0.3886363636363636,0.0774834437086092,0.0761329305135951,0.143070652173913,1.505791505791506,4.090909090909091,2.384105960264901,1.0876132930513596,0.4891304347826087,0.2316602316602316,0.0,0.5960264900662252,0.2719033232628399,0.1222826086956521,0.115057915057915,0.0818181818181818,0.143046357615894,0.0897280966767371,0.0855978260869565,1.6602316602316602,2.0454545454545454,3.576158940397351,2.719033232628399,1.9565217391304348,1.827586206896552,1.7241379310344829,80.37931034482759,88.0,75.5,82.75,81.77777777777777,0.2316602316602316,0.0386100386100386,0.0,5.803088803088802,8.795454545454545,8.28476821192053,6.580060422960725,6.419836956521739,0.3088803088803089,0.0,0.5960264900662252,0.2719033232628399,0.4891304347826087,0.0,0,0.0,0.0,0.0,0,0,0,0,1,6972,1899,5,3.1379310344827585,3,0.6793536804308797,0.1814183123877917,2.131940172413793,3.12479,2.5577275,1.9953624444444449,1.6425026551724138,1.3363275,1.98074625,2.014882,1.827586206896552,2.5,2.0,2.0,1.7241379310344829,2.0,1.75,2.0,3.0,1.6666666666666667,1.0,1.2,3.0,3.6666666666666665,3.4,3.0,1.78824,1.302378,1.029538,1.2303658,1.10254,2.5006833333333334,2.414744,2.265251,0.9310344827586208,2.655172413793104,1.0120019103448277,2.2671270000000003,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,166.0,166,67,57389,6,"[0.5436614, 0.8133067]","[0.44097736, 0.18260694]","[0.015361204, 0.004086354]",1.356968104839325,0.6235843002796173,0.0194475576281547,0.6784841,0.31179214,0.009723779,2,0,0
125,Conor Gallagher,202,Chelsea,36,2024-05-05T13:00:00Z,1,0,1,0,0,90,0.1294498381877022,0.0,0.5,0.25,0.2310654685494223,0.0957928802588996,0.0,0.0599999999999999,0.0375,0.093581514762516,1.3915857605177993,0.0,0.0,0.0,0.0,0.2588996763754045,1.0,0.0,0.25,0.2310654685494223,0.1058252427184466,0.0599999999999999,0.0849999999999999,0.0574999999999999,0.0739409499358151,1.5857605177993528,1.0,0.5,1.25,1.96405648267009,1.911764705882353,1.7352941176470589,81.79411764705883,90.0,90.0,90.0,86.55555555555556,0.1941747572815534,0.0323624595469255,1.0,5.711974110032362,4.0,6.45,5.550000000000001,6.354300385109115,0.3236245954692556,0.0,1.0,0.5,0.3465982028241335,0.0,0,0.0,0.0,0.0,0,1,0,1,1,20449,4771,8,3.411764705882353,3,0.5804169509936358,0.2104808723383514,2.091492470588236,1.58372,1.76503975,2.3079498888888885,1.645135705882353,2.0354185,1.75784925,1.835693555555556,1.911764705882353,1.0,2.5,2.4444444444444446,1.7352941176470589,3.5,2.25,2.111111111111111,2.0,1.3333333333333333,1.6,1.8,5.0,2.6666666666666665,2.6,2.1,1.34536,1.3132533333333334,1.2809028000000002,1.437517,3.7185,3.03868,2.863898,2.3239074,1.588235294117647,1.8529411764705883,1.4379827058823529,2.012967294117648,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,128.0,128,1268,6400315,62,"[0.921534, 0.9331503, 0.8377316, 0.96481574, 0.696494, 0.9208138, 0.7707374, 0.6482575, 0.696494, 0.7573056, 0.8274709, 0.696494, 0.7371307]","[0.07352787, 0.064675726, 0.1525812, 0.033229344, 0.29839578, 0.07235119, 0.22579753, 0.28418577, 0.29839578, 0.23981985, 0.09477635, 0.29839578, 0.15145245]","[0.0049381084, 0.0021739753, 0.009687173, 0.0019548459, 0.0051102606, 0.006835041, 0.0034650303, 0.06755677, 0.0051102606, 0.002874542, 0.07775275, 0.0051102606, 0.111416884]",10.408429503440855,2.287584632635117,0.3039858969859779,0.80064845,0.17596807,0.02338353,3,10,0
126,Conor Gallagher,202,Chelsea,37,2024-05-11T16:30:00Z,0,0,0,0,0,78,0.1567398119122257,1.0,0.5,0.25,0.2310654685494223,0.1156739811912225,0.73,0.0599999999999999,0.0299999999999999,0.0797175866495507,1.4106583072100314,2.0,1.0,0.5,0.2310654685494223,0.2507836990595611,0.0,0.5,0.25,0.3465982028241335,0.1050156739811912,0.08,0.055,0.0599999999999999,0.0762516046213093,1.6300940438871474,3.0,1.0,1.0,1.96405648267009,2.0,1.6857142857142855,82.02857142857142,90.0,90.0,90.0,86.55555555555556,0.1880877742946708,0.0313479623824451,0.0,5.890282131661442,11.4,5.75,5.275,6.400513478819,0.3134796238244514,0.0,1.0,0.5,0.3465982028241335,0.0,0,0.0,0.0,0.0,0,1,1,2,2,94365,5748,1,3.5428571428571427,3,0.4730260478458732,0.2437164662759194,2.152260685714286,1.894165,2.1906725,2.351871,1.6236718,0.9414485,1.6398467500000002,1.6683057777777777,2.0,2.0,2.5,2.555555555555556,1.6857142857142855,1.0,1.75,2.0,0.0,0.6666666666666666,1.2,1.0,2.0,2.0,2.0,1.8,2.17312,1.70824,1.8144260000000003,1.5723651999999997,0.932063,0.9540586666666666,1.1049992000000002,1.2625467999999995,1.2,1.7714285714285714,1.319824057142857,1.4362469714285715,0.1698113207547169,1.5849056603773586,0.1436133809598549,0.0566037735849056,0.1487661441260913,1.1886792452830188,0.5094339622641509,0.0566037735849056,45.42857142857143,5,Gallagher,119.0,119,87,34246,5,"[0.5639957, 0.96678704, 0.91631436, 0.87777275, 0.79201084, 0.7943781, 0.85820216, 0.79643154]","[0.36921474, 0.030480437, 0.07598715, 0.093962446, 0.19522555, 0.20042455, 0.12098859, 0.18474391]","[0.066789515, 0.00273255, 0.0076984186, 0.028264813, 0.012763592, 0.005197401, 0.020809226, 0.018824525]",6.565892517566681,1.271027386188507,0.1630800415296107,0.8207365,0.15887842,0.020385005,2,5,1
