,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
0,Neto,567,1,814,195497,38,"[False, False, False, False, False, False, False]","[0.6954637, 0.9175918, 0.7198991, 0.9089921, 0.7440081, 0.89051795, 0.61240256]","[0.21786599, 0.06707295, 0.2694433, 0.073235966, 0.23161088, 0.05512882, 0.36099663]","[0.08667034, 0.015335133, 0.010657536, 0.017771903, 0.024380958, 0.054353207, 0.026600765]",5.488875389099121,1.275354541838169,0.2357698418200016,0.784125,0.1821935,0.033681404,1,6,0
1,José Sá,569,1,1,8716,1,"[False, False]","[0.75622886, 0.61654055]","[0.2399213, 0.24612774]","[0.003849834, 0.1373317]",1.3727694153785706,0.4860490411520004,0.14118152833543718,0.6863847,0.24302453,0.070590764,1,1,0
2,Jonny,560,1,5,2950,2,"[False, False, False, False, False]","[0.8884906, 0.6202512, 0.5060226, 0.9327676, 0.7962339]","[0.108776554, 0.34430096, 0.4800193, 0.04319897, 0.14994025]","[0.0027327493, 0.035447847, 0.013958147, 0.024033379, 0.05382588]",3.743765890598297,1.1262360326945782,0.12999800336547196,0.7487532,0.22524719,0.025999602,2,3,0
