Player,Content,Start Date,End Date,Tweet Date,fpl_id,GW,Likes,Followers,Comments,Verified
André,"Fin selected Andre Onana 👹 as one of his differential suggestions in Gameweek 13, but the question is, could the Cameroonian goalkeeper secure a monster haul in his game up against Everton on Sunday?🧤

#FPLCommunity #FPL

Hear the latest #TFITPod here👇

https://t.co/oODtRBRylY https://t.co/x7PsaO9jIn",2024-11-24,2024-11-29,Thu Nov 28 16:01:05 +0000 2024,642,13,1,380,0,False
André,"39 - What an outrageous save that is by Andre Onana!

Somehow denies a powerful strike by Delap from 6 yards out - wow. 👏

#MUFC #IPSMUN #PL #FPL #mulive 🔴",2024-11-24,2024-11-29,Sun Nov 24 17:12:30 +0000 2024,642,13,3,727,0,False
André,"🐺 RE: Joao Gomes

I've seen a lot of people considering Gomes in #FPL, considering his 25pts in 3 games. However, some words of warning:

- He is typically a DM. He played more advanced vs. Fulham, due to Lemina dropping back into CB and Andre coming in.
- The 25pts were a https://t.co/knViBHZ8Nu",2024-11-24,2024-11-29,Wed Nov 27 17:12:40 +0000 2024,642,13,71,16731,9,False
Gomes,"#FPL #GW12 , TOP 10 - PLAYERS - POINTS

Cunha: 16
Maddison: 16
Wan-Bissaka: 15
Pedro Porro: 14
I.Sarr: 13
Saka: 13
M.Salah: 13
Enzo: 12
N.Jackson: 12
J.Gomes: 12",2024-11-24,2024-11-29,Tue Nov 26 14:16:05 +0000 2024,553,13,0,320,0,False
Gomes,"(1.03) Fulham 1-4 Wolves (1.32)

Big Chances 1-2
Shots 10-10
Shots on target 3-5
Big Chances Missed 1-0

Top Scoring #FPL Players:
16- Cunha
12- Joao Gomes
7- Iwobi

Looking at the distribution of chances it was very much an even game but the big difference was the quality of https://t.co/gtohb3wgRl",2024-11-24,2024-11-29,Tue Nov 26 14:46:43 +0000 2024,553,13,8,6981,2,False
Gomes,"🐺 RE: Joao Gomes

I've seen a lot of people considering Gomes in #FPL, considering his 25pts in 3 games. However, some words of warning:

- He is typically a DM. He played more advanced vs. Fulham, due to Lemina dropping back into CB and Andre coming in.
- The 25pts were a https://t.co/knViBHZ8Nu",2024-11-24,2024-11-29,Wed Nov 27 17:12:40 +0000 2024,553,13,71,16731,9,False
Strand Larsen,"GW13 :
1FTs  used 
Strand larsen =&gt; joao pedro 
Now we wait for strand larsen to haul
🔵 Palmer (C) for now 
🌍:847k
#FPL https://t.co/DPmpVdMIe5",2024-11-24,2024-11-29,Thu Nov 28 23:37:01 +0000 2024,566,13,0,154,0,False
Strand Larsen,"Players at risk of falling in price tonight 📉 (4)
⬇️ Haaland
⬇️ Trossard
⬇️ Dunk
⬇️ Strand Larsen

#FPL",2024-11-24,2024-11-29,Wed Nov 27 20:00:19 +0000 2024,566,13,0,313,0,False
Strand Larsen,"GW12 Review

Not good, not bad but still a green arrow
Would have been much better if I capped Salah😬
Pls don't ask why I have Johnstone as my 2nd GK😅

Have 3FTs &amp; already made
Haaland➡️JP
Strand Larsen➡️Jackson

99% sure I will use my 3rd FT to do Winks to Palmer
#FPL https://t.co/8wrtLwuHMa",2024-11-24,2024-11-29,Tue Nov 26 05:19:37 +0000 2024,566,13,1,286,1,False
Strand Larsen,"Annoyingly, I had Strand Larsen in the 11 but switched to Welbeck just before the deadline. Strand Larsen ended up getting an assist for 5 points in a 1-4 win against Fulham. 

How did you all do? Let me know! 

#fantasypremierleague #fpl #fplcommunity #fplmanager",2024-11-24,2024-11-29,Tue Nov 26 12:07:17 +0000 2024,566,13,0,1044,0,False
Lemina,"🐺 RE: Joao Gomes

I've seen a lot of people considering Gomes in #FPL, considering his 25pts in 3 games. However, some words of warning:

- He is typically a DM. He played more advanced vs. Fulham, due to Lemina dropping back into CB and Andre coming in.
- The 25pts were a https://t.co/knViBHZ8Nu",2024-11-24,2024-11-29,Wed Nov 27 17:12:40 +0000 2024,557,13,71,16731,9,False
Cunha,"GW12 #FPL
69 points all out. Saved by 0 mins for Kai Havertz getting me Cunha off the bench. OR 1.7 mill (probably 1.8-1.9 when Isak plays) 

Finally getting close to a respectable position

How did everyone do? https://t.co/olQt7vusog",2024-11-24,2024-11-29,Mon Nov 25 01:20:24 +0000 2024,541,13,1,121,0,False
Cunha,"Won’t get bored of seeing this 🔥 

Who else has Cunha? 

#FPL #FPLCommunity https://t.co/xGzWU22qa3",2024-11-24,2024-11-29,Sun Nov 24 09:15:26 +0000 2024,541,13,42,1113,10,False
Cunha,"Matheus Santos Carneiro Da Cunha

34 points in 3 Gameweeks since bringing him in for Haaland.

Remember listening to @BakerFPL343 on the Above Average Pod comparing him to Palmer. That nailed the switch for me. He has that aura about him. 

Hero. 🐺 

#FPL https://t.co/2IrlU5mZxW",2024-11-24,2024-11-29,Sun Nov 24 10:28:18 +0000 2024,541,13,34,1922,2,False
Cunha,"#GW13 🔐
Solanke to Cunha 🤩
Cunha 🧢
Best of luck 💚
#fpl #FPLCommunity #FPL https://t.co/8VzzJMKkGf",2024-11-24,2024-11-29,Thu Nov 28 14:54:10 +0000 2024,541,13,59,995,4,False
Cunha,#fpl Cunha 500k transfers in this week https://t.co/Dicdt2chxa,2024-11-24,2024-11-29,Tue Nov 26 14:03:30 +0000 2024,541,13,2,476,1,False
Cunha,"67 pts takes me 240k places up to 687k

Cunha, Mo and never thought I'd say it ...Flekken carrying the team. 

How'd you get on?

#FPL https://t.co/TQm1DlluCq",2024-11-24,2024-11-29,Mon Nov 25 22:26:17 +0000 2024,541,13,35,1650,0,False
Cunha,"76 points all out, OR 108k
i take it. thank you isak. thank you saka 
cunha, i hate u 😏
i hope i can roll FT
#fpl https://t.co/9X8LzBX7rY",2024-11-24,2024-11-29,Mon Nov 25 22:22:39 +0000 2024,541,13,8,238,0,False
Cunha,"#FPL GW12

Havertz/Cunha Bench jam 😬

Gusto no show 😔

Small ♻️ up to 228k

Defence was on its ass but the Tsimikas injury gives it some more legs!

Team actually looks good going forward with funds ITB to move Mbeumo/Bruno to Saka at some point? https://t.co/xiIxlptrUo",2024-11-24,2024-11-29,Tue Nov 26 11:12:11 +0000 2024,541,13,11,2526,2,False
Cunha,"🔒#GW13 LOCKED

🌍 OR 315K

4 free transfers! ✅

♻️ Haaland to Isak 
♻️ ESR to Saka 
♻️ Raul to Cunha 
♻️ Jebbison to Joao Pedro 

🧢 - Starboy 🌟🏴󠁧󠁢󠁥󠁮󠁧󠁿

#FPL #FPLCommunity https://t.co/d2t7QzQAD0",2024-11-24,2024-11-29,Thu Nov 28 20:47:11 +0000 2024,541,13,66,621,13,False
