Player,Content,Start Date,End Date,Tweet Date,fpl_id,GW,Likes,Followers,Comments,Verified
Disasi,"🔮 Predictions for Disasi (#CHE):

(2024-02-04) vs Wolverhampton 🐺: 5.5 pts
(2024-02-12) vs Crystal Palace 🦅: 4.38 pts
(2024-02-17) vs Manchester City 🌇: 1.53 pts

Total: 11.41 pts 🌟
#FPL #PredictFPL",2024-02-01,2024-02-03,Fri Feb 02 13:03:25 +0000 2024,611,23,0,569,0,False
Chilwell,"GW23: BEST TRANSFERS &amp; DIFFERENTIALS -

Transfers:

🥇Solanke -&gt; Haaland 

🥈Bowen -&gt; KDB/Jota

🥉Saliba -&gt; Trippier

Differentials:

DEF: Chilwell (5%), Botman (5.6%)

MID: Maddison (9%), Almiron (3%), 

ATT: Toney (5.1%), Awoniyi (1.3%)

#FPL #FPLCommunity",2024-02-01,2024-02-03,Thu Feb 01 13:34:53 +0000 2024,195,23,5,3812,3,False
Nkunku,"Things you love to see...but stuck on my bench 😒
What a bittersweet night!
#FPL #FPLCommunity #GW22 https://t.co/rItvXiBi09",2024-02-01,2024-02-03,Thu Feb 01 08:53:53 +0000 2024,212,23,1,100,0,False
Nkunku,"Gw 22 Results
74 points 
total: 1267 points

udogie masterclass ✅
saka finally double digit pointer  ✅
gomez lucky for clean sheet point✅
bowen not scoring at home ❌
wrong sub❌ if i play my bb chip i in 100 club already 

Rank: 788k ♻️♻️♻️ 536k
#GW22
#FPL
#FPLCommunity https://t.co/N2PYxIXaUD",2024-02-01,2024-02-03,Fri Feb 02 03:35:14 +0000 2024,212,23,0,350,1,False
Nkunku,"🔴 Luis Diaz
⚪️ Andreas
🔵 Nkunku
⚪️ Romero
⚫️ Gordon

Here's why The Scout has highlighted these players as ones to watch for #FPL Gameweek 23 👇",2024-02-01,2024-02-03,Fri Feb 02 13:10:00 +0000 2024,212,23,720,6364739,48,False
Nkunku,Palmer to Olise/Eze/Gordon will be a popular move if Nkunku keeps starting regularly. #FPL,2024-02-01,2024-02-03,Thu Feb 01 08:03:25 +0000 2024,212,23,0,103,0,False
Nkunku,"CHELSEA | Nicolas Jackson is back from AFCON and will be in the squad for Sunday's match.

Christopher Nkunku will be assessed to determine whether he is ready for a start after 45 minutes midweek.

Colwill is unlikely to feature but Chalobah is ""really close"".

#FPL | #CFC 🧿 https://t.co/8s0vUus9oc",2024-02-01,2024-02-03,Fri Feb 02 13:21:33 +0000 2024,212,23,104,357689,3,False
Nkunku,"#FPL #GW23 short/mid term best non template transfers (for gw30-31 Wildcard) - in order
MID: Rashford, Maddison, Kudus

Budget: Gordon, Olise, Neto, JWP, Eze, Brereton, Willian

FWD: Toney, Hojlund, Nkunku, Edouard, Werner

Amdouni, Muniz/Broja punt as 3rd bench attacker gw26/29",2024-02-01,2024-02-03,Fri Feb 02 18:05:33 +0000 2024,212,23,2,34,0,False
Nkunku,"👉Possible moves for gw23.

Raul &gt;  Nkunku
Walker &gt; Trippier
Bowan &gt; Gordon 

Or Roll to get Haaland for gw24

#FPLCommunity #fpl",2024-02-01,2024-02-03,Thu Feb 01 12:16:16 +0000 2024,212,23,0,28,0,False
Nkunku,"I’ll be doing Alva to haaland tn and here’s why I think you should too:

It wasn’t a muscle injury, as long as he’s pain free the risk of reaggravation is minimal.

Even if Haaland doesn’t start, he’s proven to be explosive in short spells 

KDB is back. Hattrick szn.

#FPL",2024-02-01,2024-02-03,Fri Feb 02 20:03:48 +0000 2024,212,23,0,289,1,False
Nkunku,"🌉 Chelsea

📢 Mauricio Pochettino on Christopher Nkunku: ""Forty-five minutes was enough for him.

""We need to analyse and assess him, if he can start.

""Hope that he can cope with the demand of the game.""

#fpl #teamnews #injuries #fantasypl #flags #cfc #CheWol #gw23",2024-02-01,2024-02-03,Fri Feb 02 14:46:21 +0000 2024,212,23,3,24873,1,False
Palmer,"GW 23 🔒 

Transfer rolled ❌ 

Palmer ©️ 

OR 🌍 1.7 m 

#FPLCommunity #FPL https://t.co/5EYxVd252R",2024-02-01,2024-02-03,Fri Feb 02 15:46:14 +0000 2024,362,23,38,1405,5,False
Palmer,"GW23 Bus Team🚌

1FT, 1.7m ITB🏦

Either I go Saliba —&gt; Botman, or 
Palmer —&gt; Gordon.
(Palmer blanks in 26 &amp; 29, en has only 2 favourable fixture in the next 7 imo). 

Thoughts?
#FPL #FPLCommunity #GW23 https://t.co/4ATChjzHj5",2024-02-01,2024-02-03,Thu Feb 01 08:09:51 +0000 2024,362,23,1,683,1,False
Palmer,"✍🏻#GW23 TIPS

🌟Best captain options - Haaland, Watkins, Palmer

🌟Bring in Haaland back for
1.Alvarez
2.Darwin
3.Solanke
4.Watkins

🌟Sell Salah &amp; Son for - KDB, Gordon, Jota

🌟Differentials - Hojlund, Kudus, Maddison

🌟Start - TAA, Olise, Darwin

🌟Bench Arsenal defense

#FPL https://t.co/sGErkORC6V",2024-02-01,2024-02-03,Fri Feb 02 16:02:40 +0000 2024,362,23,31,8678,6,False
