Player,Content,Start Date,End Date,Tweet Date,fpl_id,GW,Likes,Followers,Comments,Verified
Raya,"GW 19 Wrap-up...

- Hit wasn't worth it of Flecken -&gt;&gt; Raya, but I'm happy with the move
- Big points from 🧢 Salah 👑🔴
- Wood, Rogers, Foden and Isak with returns as well as my red defence 🔴🔴🛡🛡

Eyes on Gakpo, Trent and Fulham 
#FPL #FPLCommunity #livefpl
@LiveFPLnet https://t.co/4IrNfCRKD8",2025-01-02,2025-01-03,Thu Jan 02 09:51:02 +0000 2025,15,20,1,183,1,False
Raya,"Early targets for GW20

- Sels (wol)
- Raya (bri)
- Gordon (tot)

Will most likely roll the transfer.

Who are you monitoring ahead of the #GW20 deadline?

#FPL #FPLCommunity",2025-01-02,2025-01-03,Thu Jan 02 13:51:08 +0000 2025,15,20,1,1186,1,False
Raya,"Saliba and Amad

to 

Munoz and Gordon

(I have Raya)

#FPL",2025-01-02,2025-01-03,Thu Jan 02 10:49:16 +0000 2025,15,20,20,6629,11,False
Rice,#FPL Update: Declan Rice - Muscular Tightness #AFC Expected Return: 01-01-2025 Status: 100% https://t.co/dAkdt6hsKE,2025-01-02,2025-01-03,Thu Jan 02 10:23:13 +0000 2025,16,20,0,34317,0,False
Nwaneri,"Nwaneri is only £4.5m in FPL.  However underlying numbers are poor and would take up an Arsenal spot in your FPL team

#FPL #FPLCommunity #GW20 #AFC #fantasypremierleague #FantasyFootball #EPL #EPLfantasy",2025-01-02,2025-01-03,Thu Jan 02 10:38:31 +0000 2025,12,20,0,768,1,False
Jesus,"Gabriel Jesus 🤔

Scored and Assisted last night in GW19, I think he will start most games now till Saka is back from injury 👀

#fantasyfootball #PremierLeague #fantasypremierleague #fpl #fplteam #fplplayer #fplmanager #fpladvice #fplgem #fplscout #fpltips #fplgameweek20 https://t.co/z6RQ7UeZhD",2025-01-02,2025-01-03,Thu Jan 02 08:36:14 +0000 2025,2,20,0,49,0,False
Jesus,"Gabriel Jesus is heating up 🔥

#FPL https://t.co/ofX4WAIeXo",2025-01-02,2025-01-03,Thu Jan 02 19:13:59 +0000 2025,2,20,0,11,0,False
Jesus,"(0.32) Brentford 1-3 Arsenal (1.91)

Big Chances 0-2
Shots 5-14
Shots on target 2-5
Big Chances Missed 0-0

Top Scoring #FPL Players:
12- Jesus
9- Martinelli
8- Merino

Arsenal knew that with Chelsea dropping points a win would put them into 2nd place and in the best position to https://t.co/jvTZB9b2fO",2025-01-02,2025-01-03,Thu Jan 02 07:08:12 +0000 2025,2,20,0,6940,0,False
Jesus,"3 Players I’d key an eye on! 
Watkins: good fixtures and with Duran suspended he’s a garunteed starter 
Iwobi: key player for Fulham this season, has been playing different but vital roles in the team
Jesus : leading Arsenals line and a lot of returns in the past few games 
#FPL https://t.co/IVBJzI3d66",2025-01-02,2025-01-03,Thu Jan 02 20:51:00 +0000 2025,2,20,0,402,0,False
Jesus,"Six goals in the last 4 games in all competitions for Gabriel Jesus.

30 fpl points in the last 3 premierleague games (Wood 16 points last 3 games / Cunha 31 points last 4 games).
He's back. 🇧🇷

#FPL #FPLCommunity https://t.co/SP0RsZ7oYv",2025-01-02,2025-01-03,Thu Jan 02 11:08:00 +0000 2025,2,20,6,3456,1,False
Jesus,Me seeing Jesus price when for some reason I thought he was 8m #FPL https://t.co/0UBrjosft2,2025-01-02,2025-01-03,Thu Jan 02 14:56:36 +0000 2025,2,20,2,144,0,False
Jesus,"Jesus scoring again vs Brentford last night, Havertz missed out through injury/illness &amp; has been playing in a deeper role 

Havertz has returned frequently but I think I am gaining some clarity in the debate between he and Jackson for the hook ahead of #gw21 🪝 

#FPL #Arsenal",2025-01-02,2025-01-03,Thu Jan 02 15:34:14 +0000 2025,2,20,2,65,0,False
Jesus,"A rotation between Isak + Jesus + Broja gives you the best fixtures possible till GW22😍

✅GW20: TOT(A)
✅GW21: TOT(H)
✅GW22: TOT(H)

#FPL https://t.co/ooXnpP2pwU",2025-01-02,2025-01-03,Thu Jan 02 10:50:42 +0000 2025,2,20,136,9335,7,False
Jesus,"Gabriel Jesus this season:

Gameweeks 1-16 - No goals or assists
Gameweeks 17-19 - Five goals and assists

Is the £6.8m Arsenal forward fast becoming an FPL must-have? 💰

#FPL https://t.co/CsBvd6sr6Y",2025-01-02,2025-01-03,Thu Jan 02 19:14:49 +0000 2025,2,20,0,11,0,False
Jesus,"1⚽️+1🅰️ in #GW19 from Wood after 3 consecutive blanks!
He is currently the most transferred in forward ahead of #GW20

#FPL are replacing : Cunha , Pedro , Jackson &amp; G.Jesus
NEXT : WOL(A) , LIV(H), SOU (H)

Anyone buying Wood ahead ofGW20 ? https://t.co/ApzdhB7jBg",2025-01-02,2025-01-03,Thu Jan 02 05:26:00 +0000 2025,2,20,22,77576,3,False
Jesus,"Players at risk of increasing in price tonight 📈 (8)
⬆️ Wood
⬆️ Watkins
⬆️ Sels
⬆️ G.Jesus
⬆️ Raúl
⬆️ Kulusevski
⬆️ Arrizabalaga
⬆️ Wood

#FPL",2025-01-02,2025-01-03,Thu Jan 02 20:01:27 +0000 2025,2,20,1,327,0,False
Jesus,"Most Transferred in Today
❤️ 1) Wood FW NFO 6.7 92601
❤️ 2) G.Jesus FW ARS 6.8 63414
❤️ 3) Isak FW NEW 9.2 56139
❤️ 4) Hall DF NEW 4.8 55975
❤️ 5) Mbeumo MF BRE 7.7 47855
#FPL #GW20 https://t.co/oylaOOVFsp",2025-01-02,2025-01-03,Thu Jan 02 17:00:01 +0000 2025,2,20,0,1565,0,False
Jesus,"🚨PRICE CHANGES PREDICTION!

📈 EXPECTED TO PRICE RISE

- Watkins 
- Sels 
- Kulusevski 
- G. Jesus
- Kepa 
- Raul 

📉 EXPECTED TO PRICE DROP
 
- Flekken 
- Dunk 
- Dr Ligt
- Virgil 
- Amad 

Source:[@LiveFPLnet] | #FPL https://t.co/dnGNSQeKJE",2025-01-02,2025-01-03,Thu Jan 02 18:34:35 +0000 2025,2,20,11,9101,3,False
Jesus,"Gabriel Jesus over the last 3 #GWs 🔥:

🎯 Big chances: 3
✅ Returns: 5 (2nd, Salah-8)
📊 Points: 30 (3rd, Salah-46, Isak-32)
💯 Double figures: 2 (1st)
⚽ xGI per 90: 0.91
https://t.co/N7B4iPiCqO

In red-hot form and delivering big! Is he in your plans? 👀 #FPL #AFC #GW20 https://t.co/T4S3s6vX3L",2025-01-02,2025-01-03,Thu Jan 02 16:09:09 +0000 2025,2,20,0,990,0,False
Jesus,"Most Transferred in Today
❤️ 1) Wood FW NFO 6.7 32204
❤️ 2) G.Jesus FW ARS 6.8 23120
❤️ 3) Hall DF NEW 4.8 18129
❤️ 4) Isak FW NEW 9.2 18113
❤️ 5) Mbeumo MF BRE 7.7 16645
#FPL #GW20 https://t.co/oylaOOVFsp",2025-01-02,2025-01-03,Thu Jan 02 08:00:01 +0000 2025,2,20,0,1565,1,False
