Player,Content,Start Date,End Date,Tweet Date,fpl_id,GW,Likes,Followers,Comments,Verified
Nkunku,"#FPL #GW27 Initial thoughts

1FT + £0.5m ITB w/ FH29 planned.

Next couple of transfers likely to be...
Ødegaard 👉 Nkunku/Bowen/Eze (in GW28)
Mykolenko 👉 Muñoz/Konate

I'll want Hall/Gordon in GW30. Need to do some thinking on who I'll want to AM in GW31/32 to keep a slot free. https://t.co/aJiZumZ9RB",2025-02-23,2025-02-24,Sun Feb 23 21:12:56 +0000 2025,181,27,2,107,2,False
Nkunku,"GW26 ✅ 

Another green arrow, albeit not the biggest from 1.7m to 1.5m. 

Cunha transfer paid off and glad I have him going into this next period. 

Looking at Rogers out for ??? As my next transfer I think. Nkunku / Neto / Kluivert the main options. 

#FPLCommunity #FPL https://t.co/MGMszK5kzZ",2025-02-23,2025-02-24,Sun Feb 23 20:23:23 +0000 2025,181,27,1,329,0,False
Palmer,Not posting my team this week.. worst week ever. 🤮 #FPL https://t.co/aLAIjDoDfP,2025-02-23,2025-02-24,Sun Feb 23 18:42:33 +0000 2025,182,27,8,402,0,False
Palmer,"🔐 GW27 : LOCKED N LOADED

©️ Captain: Palmer 

🔀FT: Ndiaye 👉🏻 Cunha 

👔AM: Arteta 

✍🏻 Palmer is my captain and I know he's a risky pick but I have a feeling he's the best choice this week.

Good luck all ❤️

#FPL || #FPLCommunity https://t.co/E8xUikb24S",2025-02-23,2025-02-24,Sun Feb 23 19:30:20 +0000 2025,182,27,67,402,7,False
Palmer,"GW26 wrapped up, another successful week, hoping to god Palmer gets big returns in the next two as it’s the only reason he’s still there
#FPL #FPLCommunity https://t.co/DDnczV6kL2",2025-02-23,2025-02-24,Sun Feb 23 19:42:58 +0000 2025,182,27,11,6,0,False
Palmer,"🔷 gameweek 26 review :

🔷 88 points all out 🔒 

🔷 OR 🌍 25K ➡️ 22K ✅ 

🔷 Hall verbruggen &amp; Mateta 🫶❤️

🔷 Robinson palmer &amp; Rogers 😡

#FPLCommunity #fpl https://t.co/fmpPgT0KAe",2025-02-23,2025-02-24,Sun Feb 23 18:27:25 +0000 2025,182,27,30,1422,5,False
Palmer,"I've seen enough, Salah 🧢 it is 😂

1) Inevitable 
2) Palmer off form, and no #9 to feed on his passes
3) Newcastle will give Liverpool more space than Southampton will give Chelsea

And yes, I just bought Neto too. 🥶

#FPL #FPLCommunity https://t.co/ZNzdy9Jij8",2025-02-23,2025-02-24,Sun Feb 23 16:48:48 +0000 2025,182,27,8,1215,2,False
Palmer,"GW26 Done ✅

95pts 🎯 
Wissa Captain 🫡 
BIG GREEN ARROW 📈 
353k➡️254k ITW 🌎 

Overall a good week. Would’ve been better if it wasn’t for Salah. Sure to make captaincy choice between him and Palmer more difficult.

#FPL #FPLCommunity https://t.co/jYMiy8vf4T",2025-02-23,2025-02-24,Sun Feb 23 18:45:09 +0000 2025,182,27,2,106,0,False
Palmer,"Captaincy did not go well. Watkins had to he chances first half but didn’t convert any

Backing against the Egyptian king is not wise, although Palmer is tempting next week despite how poor he has been in recent weeks…

#FPL #FPLCommunity",2025-02-23,2025-02-24,Sun Feb 23 17:23:07 +0000 2025,182,27,0,56,0,False
Palmer,"I know he'll blank sooner or later, but a genuine case could be made to captain Salah till the end of the season. He's having his greatest season ever and you KNOW he's aiming to make it unprecedented. I'm still gonna cap him next week even though Palmer has Southampton #FPL https://t.co/xkMDmNYy5h",2025-02-23,2025-02-24,Sun Feb 23 18:05:23 +0000 2025,182,27,0,144,0,False
Palmer,"🔒:GW2️⃣6️⃣
✅️:9️⃣0️⃣ [-4️⃣]=8️⃣6️⃣
🏹:🟢
🔼:4️⃣0️⃣k
🌍:3️⃣0️⃣8️⃣k
🔥:👑, Mbeumo, Isak
⭐️:Cunha &amp; Emery
💩:Sels, Myko, Palmer

✍️:🪑'd Hall for Myko costing 8️⃣pts &amp; not taking an additional -4️⃣ for Glasner, missing out on another 8️⃣pts

3️⃣1️⃣pts down past 2️⃣GWs!🤷‍♂️

GW2️⃣7️⃣...1️⃣🆓️..🎲!
#FPL https://t.co/nOq59QUulV",2025-02-23,2025-02-24,Sun Feb 23 20:29:27 +0000 2025,182,27,18,1948,0,False
Palmer,#FPL Aaaaaahhh I dont believe Palmer anymore. Mbuemo better.,2025-02-23,2025-02-24,Sun Feb 23 00:04:18 +0000 2025,182,27,0,533,0,False
Palmer,"Stop discussing captaining Palmer etc over Salah. It’s pure gambling, not strategy at this point.

Just because you are chasing rank, don’t get sucked in. The options are that you slip further behind by a lot or gain a couple of points. Boring is fine.

#FPL #FPLCommunity",2025-02-23,2025-02-24,Sun Feb 23 22:10:17 +0000 2025,182,27,0,58,0,False
Palmer,"86 points and a 4 point green arrow… I’ll take it again ✅

I was picking between Salah, Palmer, Isak and Mbeumo for captaincy. Go me! 😳

#FPL #FPLCommunity",2025-02-23,2025-02-24,Sun Feb 23 19:26:56 +0000 2025,182,27,9,4071,2,False
Palmer,"#GW26 #FPL #FPLCommunity
Points: 71
New 🌏 : ~225K 🔻

Arsenal, Fulham and even Bournemouth contributed 5 blanks. Palmer 1 assist in last 6. Isak over Salah was a flop. I would still consider myself lucky, I could have been at a massive red arrow if Isak blanked. https://t.co/7Mo05eGrFM",2025-02-23,2025-02-24,Sun Feb 23 20:25:21 +0000 2025,182,27,1,23,0,False
Palmer,"For #GW29, without FH 🍟, I’ve got 4x FT’s to use for 3 positions 👇🏼

I could go;
1. Van den Berg, Rogers and Isak to RAN, Bowen / Bruno and Cunha or

2. Van den Berg, Rogers, Palmer, Wissa and Isak to RAN, Nwaneri, Bowen, Haaland and Cunha (-4)

Thoughts? 💭

#FPL #FPLCommunity https://t.co/CGto3O8YVJ",2025-02-23,2025-02-24,Sun Feb 23 23:36:15 +0000 2025,182,27,3,440,0,False
Palmer,"#FPL #GW26 review
🔢88pts
🌍Rank: 2.62m📈2.33m

Already did VDB🔄Munoz!

🍟AM Moyes-Emery-Emery brought me 44pts in total with 1FT used. Pretty happy with that!

Might take a punt on CHE mid for a hit if Rogers out and don't cap Palmer but Mo🤷

🍟Strategy:
FH29
TC/BB 32/33
WC34 https://t.co/tZtgvMf36j",2025-02-23,2025-02-24,Sun Feb 23 19:07:27 +0000 2025,182,27,9,627,0,False
Palmer,Captained Palmer ffs 😭 #fpl,2025-02-23,2025-02-24,Sun Feb 23 16:50:26 +0000 2025,182,27,0,1698,0,False
Palmer,"Palmer vs southampton should be so obvious... pity, it isn't anymore. 

Dango for a hit was a let down but we continue to move.  

Ndiaye out  for cunha.  

Got some plans next few gws

#Gw27 #Fpl https://t.co/LyJAgFx3wC",2025-02-23,2025-02-24,Sun Feb 23 22:30:53 +0000 2025,182,27,1,926,0,False
Palmer,"Reasons I'll probably end up captaining Salah in GW27: 

1) Actual Chelsea fans saying Palmer has been poor recently 

2) Olympian is hyping up Palmer captaincy 

Can't wait till GW29 so Salah can have a break from the arm band 😂

#FPL",2025-02-23,2025-02-24,Sun Feb 23 22:32:47 +0000 2025,182,27,8,542,1,False
Palmer,"upd team for game week 27

Verbuggen ♻️ Flekken
Kerkez ♻️ Spence 
Gabriel ♻️ Muñoz
Mitoma ♻️ Palmer
Schade ♻️ Johnson
C. Wood ♻️ M. Cunha
Isak ♻️ Mateta
👔Hürzeler ♻️ 👔Glasner

©️Salah

I sacrifice my sharp striker for palmer,please don't disappoint me palmer #fpl #FPLCommunity https://t.co/OMbiObX54y",2025-02-23,2025-02-24,Sun Feb 23 23:14:03 +0000 2025,182,27,2,1,0,False
Enzo,"Gw26 

112 (-4) pts | 562k ——&gt; 314k 🌍 

Gameweek rank: 13k

I’ve had a pretty horrid season in general, was ranked 1.4m in GW20, so it’s nice to finally see some returns.

Dango transfer rubbish but Glasner beautiful. Hits are worth it sometimes 👍🏻 

#FPL #FPLCommunity #GW26 https://t.co/swFI1KQA2m",2025-02-23,2025-02-24,Sun Feb 23 23:42:36 +0000 2025,168,27,6,456,0,False
Enzo,"550k -&gt; 260k 🌍 
113 points 
19 points on bench (enzo &amp; Awb)
#FPLCommunity #fpl https://t.co/KkJ34n1lcH",2025-02-23,2025-02-24,Sun Feb 23 18:29:55 +0000 2025,168,27,2,101,0,False
Enzo,"Gutted with the city result, but at least a good fpl week - Slot got me 10

Enzo, fucking finally 

#Fpl #Chelsea https://t.co/DEMW9m05lV",2025-02-23,2025-02-24,Sun Feb 23 18:20:06 +0000 2025,168,27,0,4,0,False
Enzo,Why bring Gakpo on for 10 mins!!! Won’t get Enzo pts from my bench now!!! 😡🤦‍♂️ #FPL,2025-02-23,2025-02-24,Sun Feb 23 18:09:40 +0000 2025,168,27,2,1888,0,False
Enzo,"Enzo and Hall on my bench 😡🤦‍♂️

Gakpo in my team but on the bench. He’s going to come on and deny me pts from my bench 😡🤦‍♂️

#FPL",2025-02-23,2025-02-24,Sun Feb 23 15:36:22 +0000 2025,168,27,0,1888,0,False
Enzo,"CHELSEA v SOU (h) &amp; LEI (h)

Looking for an additional CHE for next 2GW’s?

Who gets your vote?

ENZO 100% as rated best option compared to other 3 here

#FPL #FPLCommunity #MCILIV https://t.co/Jzu5fvqg4s",2025-02-23,2025-02-24,Sun Feb 23 16:18:10 +0000 2025,168,27,0,1021,0,False
Colwill,"Team for gw27:
2ft, 0.8m IT
Simple roll, but who to bench
Either benching:
JP or Semenyo or Kluivert
           and
Munoz or Colwill or Gabriel
#fpl https://t.co/58SbWeU5l2",2025-02-23,2025-02-24,Sun Feb 23 12:02:58 +0000 2025,162,27,0,12,0,False
Cucurella,"Already made my moves for GW27, ultimately to field an 11 in BGW29 but good fixtures in 27&amp;28 too

Rogers ➡️ Bowen
Hall ➡️ Cucurella

Bit of a benching headache because it’s basically Kluivert vs Isak and Andersen vs Branthwaite, all away fixtures 

#FPL #FPLCommunity https://t.co/XoYzov9PIM",2025-02-23,2025-02-24,Sun Feb 23 19:55:43 +0000 2025,163,27,6,6,0,False
Cucurella,Imagine fielding Cucurella when I had Wan-Bissaka on the bench #fpl,2025-02-23,2025-02-24,Sun Feb 23 18:55:43 +0000 2025,163,27,0,2055,0,False
