,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
0,Silva,217,9,0,9979,3,"[False, False, False, False]","[0.89598066, 0.9160338, 0.8032276, 0.91992676]","[0.08090173, 0.058395565, 0.19039027, 0.06808589]","[0.02311772, 0.025570614, 0.0063820346, 0.011987327]",3.5351688265800476,0.39777345210313797,0.06705769477412105,0.88379216,0.09944336,0.016764423,0,4,0
1,Sánchez,145,9,14,11626,7,"[False, False, False, False, False, False, False, False, False]","[0.85565543, 0.90435374, 0.87747514, 0.9856403, 0.7735181, 0.8918089, 0.8032276, 0.91992676, 0.9392827]","[0.13507299, 0.08350412, 0.11253551, 0.0117906025, 0.21576393, 0.09329769, 0.19039027, 0.06808589, 0.056807]","[0.009271582, 0.012142096, 0.009989324, 0.0025691579, 0.010717979, 0.014893343, 0.0063820346, 0.011987327, 0.0039103166]",7.950888693332672,0.9672479955479503,0.08186315861530602,0.88343215,0.107472,0.009095907,3,6,0
2,Sterling,216,9,1586,6378415,72,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.950635, 0.7453317, 0.9057506, 0.9464938, 0.9619203, 0.66848457, 0.5790632, 0.7503175, 0.74620163, 0.8752803, 0.7761216, 0.88465357, 0.74159276, 0.975094, 0.92714953, 0.85629565, 0.89344597, 0.46420375, 0.7421658]","[0.047315046, 0.24917313, 0.090189606, 0.050439306, 0.0263119, 0.2217729, 0.33445907, 0.24358928, 0.24687569, 0.11862339, 0.18408029, 0.11262881, 0.23487182, 0.022387542, 0.06927613, 0.11443977, 0.092900716, 0.4149746, 0.13843448]","[0.002049923, 0.005495131, 0.004059809, 0.00306691, 0.011767707, 0.10974248, 0.086477734, 0.006093182, 0.0069226567, 0.0060962536, 0.039798006, 0.0027175802, 0.02353546, 0.0025184818, 0.0035742922, 0.029264525, 0.013653332, 0.12082167, 0.11939971]",15.390201300382614,3.012743476778269,0.597054842626676,0.8100106,0.15856545,0.031423938,9,8,2
3,Jackson,211,9,114,260695,17,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.75512445, 0.853952, 0.9859232, 0.90560097, 0.51488835, 0.936983, 0.8377069, 0.5738518, 0.5717168, 0.5060753, 0.7087407, 0.94708943, 0.8161529, 0.9276743, 0.5717168, 0.79261637, 0.66860664, 0.52336526, 0.6765682]","[0.22668168, 0.12810817, 0.010870835, 0.06480482, 0.46874493, 0.044490684, 0.14153428, 0.416108, 0.4154245, 0.47504452, 0.28623745, 0.03484829, 0.15706277, 0.06209017, 0.4154245, 0.19344774, 0.32664597, 0.42405704, 0.308525]","[0.018193891, 0.01793982, 0.0032059683, 0.029594194, 0.016366698, 0.018526342, 0.020758817, 0.010040149, 0.012858699, 0.018880216, 0.005021838, 0.018062294, 0.026784342, 0.010235509, 0.012858699, 0.013935953, 0.004747411, 0.05257767, 0.014906807]",14.074353337287903,4.600151354447007,0.32549531874246895,0.7407554,0.24211323,0.017131334,2,12,5
4,Caicedo,126,9,0,434,1,[False],[0.91992676],[0.06808589],[0.011987327],0.9199267625808716,0.06808588653802872,0.011987326666712761,0.91992676,0.06808589,0.011987327,0,1,0
5,Cucurella,198,9,1,4550,0,[False],[0.5012946],[0.47298774],[0.025717653],0.5012946128845215,0.47298774123191833,0.025717653334140778,0.5012946,0.47298774,0.025717653,1,0,0
6,Colwill,197,9,3,3461,4,"[False, False, False, False, False, False]","[0.75099427, 0.89598066, 0.62193, 0.87745476, 0.8032276, 0.91992676]","[0.2468331, 0.08090173, 0.3669872, 0.08457871, 0.19039027, 0.06808589]","[0.0021726354, 0.02311772, 0.011082804, 0.03796653, 0.0063820346, 0.011987327]",4.869514048099518,1.0377768948674202,0.09270905051380396,0.81158566,0.17296283,0.015451509,1,4,1
7,Enzo,199,9,25,2010,58,"[False, False, False, False, False]","[0.68413717, 0.5071149, 0.6982254, 0.87681156, 0.91992676]","[0.30995268, 0.2893534, 0.29414308, 0.10540037, 0.06808589]","[0.0059101973, 0.2035317, 0.007631596, 0.017787965, 0.011987327]",3.6862157583236694,1.0669354125857353,0.24684878252446651,0.7372432,0.21338709,0.04936976,2,3,0
8,Gallagher,202,9,14,26498,10,"[False, False, False, False, False, False, False, False, False, False, False, False]","[0.7694983, 0.89344597, 0.61156183, 0.8145435, 0.9305148, 0.9518845, 0.5145978, 0.6604691, 0.50829214, 0.90852416, 0.93113023, 0.91992676]","[0.22702697, 0.092900716, 0.38459054, 0.18223166, 0.06410586, 0.03824585, 0.481998, 0.33498988, 0.48865613, 0.04851254, 0.05004016, 0.06808589]","[0.003474734, 0.013653332, 0.0038476812, 0.0032248385, 0.005379211, 0.009869594, 0.00340423, 0.0045410413, 0.0030516945, 0.042963285, 0.018829595, 0.011987327]",9.414389073848724,2.4613841883838177,0.12422656430862844,0.78453237,0.20511533,0.010352214,3,9,0
9,Palmer,362,9,3260,6396221,108,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8925101, 0.5247222, 0.52409035, 0.5732593, 0.89344597, 0.9127415, 0.8667376, 0.9068348, 0.52326083, 0.5376089, 0.9049598, 0.95761055, 0.5535486, 0.52881634, 0.98621976, 0.5887203, 0.64891046, 0.5877731, 0.93203795]","[0.08509502, 0.28549266, 0.4629057, 0.39271775, 0.092900716, 0.082701884, 0.11636939, 0.07267863, 0.47321984, 0.4533358, 0.090758845, 0.036564097, 0.42982247, 0.4515597, 0.011462441, 0.39831597, 0.3369696, 0.40222782, 0.06179507]","[0.022394842, 0.1897852, 0.013003979, 0.0340229, 0.013653332, 0.00455669, 0.01689305, 0.020486629, 0.0035192757, 0.009055325, 0.0042813243, 0.0058253556, 0.01662897, 0.019624004, 0.0023177247, 0.012963747, 0.014119908, 0.009999148, 0.006167063]",13.84380841255188,4.736893406137824,0.41929846396669745,0.72862154,0.24931017,0.02206834,6,11,2
