,win_prob,draw_prob,team_xG_scored,team_xG_scored_prev_10,team_xG_conceded,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,team_goals_scored,team_goals_scored_prev_3,team_goals_conceded_prev_5,prev_opp_goals_scored,prev_3_opp_goals_scored,prev_10_opp_goals_scored,prev_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,avg_opp_goals_scored,avg_opp_xG_scored,Team,GW,goals_conceded
351,0.6173386032980038,0.2179669328273134,1.8165162272727275,1.643463111111111,1.4691744545454546,1.02337,1.453363,1.4070782222222222,1.5,1.5,1.5,0.0,1.3333333333333333,1.2,0.221062,1.3468903,1.62561,2.1470933333333333,2.387658,1.2272727272727273,1.432700045454545,Aston Villa,23,1
352,0.4474933408729037,0.2674960194044731,1.777009043478261,1.680193888888889,1.4782912173913043,1.43792,1.1573405,1.3732104444444444,1.4782608695652173,1.5,1.25,0.0,0.3333333333333333,1.0,0.514724,1.1124314,0.887358,2.0564826666666667,2.2052096000000003,1.391304347826087,1.0926456086956522,Aston Villa,24,2
353,0.6786397086506728,0.1929197558865824,1.733917375,1.4236517777777775,1.5000899166666664,1.66172,1.342545,1.4338993333333334,1.4166666666666667,1.5,1.0,1.0,0.6666666666666666,0.9,1.94845,1.12041437,1.17566,2.18201,2.05283,0.9166666666666666,1.1418130708333332,Aston Villa,25,1
354,0.2434971454895444,0.2392359454434774,1.7804970800000002,1.226921666666667,1.4534008799999998,1.84016,1.63904,1.6134135555555555,1.4,0.5,1.25,2.0,2.0,2.9,1.86758,2.7834243000000005,1.05329,1.2055143333333334,1.124292,2.4,2.54675372,Aston Villa,25,2
355,0.3660931001963421,0.2592334925714639,1.7513506538461538,1.5056980000000002,1.476069692307692,1.1671619999999998,1.4144409999999998,1.3963873333333334,1.4230769230769231,0.5,1.5,1.0,1.0,1.1,2.17418,1.7593757999999995,2.69413,1.9832833333333333,1.849848,1.8461538461538465,2.0807624615384617,Aston Villa,26,1
356,0.3393186855583857,0.2841041065474058,1.786268407407407,1.3904546666666668,1.5019256296296293,1.187827,1.5139935,1.501556222222222,1.4444444444444444,1.5,1.5,4.0,2.333333333333333,1.7,4.02522,2.0192956,0.667217,0.6390423333333333,1.0689114,1.2962962962962965,1.7510735925925924,Aston Villa,27,4
357,0.3245040619686378,0.2519176270546004,1.7463022857142858,1.6647444444444444,1.5920432857142852,2.108485,1.6378235,1.428835111111111,1.4285714285714286,2.0,1.5,0.0,1.6666666666666667,1.6,0.637743,1.8975027,1.29638,1.1579436666666667,1.0185304,1.7142857142857142,1.7231612142857142,Aston Villa,28,0
358,0.2921532585605318,0.2507457101031336,1.730787724137931,1.5299941111111113,1.5591363793103443,3.0997,2.1437635,1.771854888888889,1.4137931034482758,1.5,2.0,2.0,2.0,1.9,2.11119,2.0224086,2.02642,1.478779,1.0480544,1.6551724137931034,1.7178919999999998,Aston Villa,30,0
359,0.7171159467359532,0.1668290570531558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,1,0
360,0.7663388416510347,0.1412866595964297,3.92906,3.92906,0.342601,0.342601,0.342601,0.342601,2.0,2.0,0.0,2.0,2.0,2.0,1.38064,1.38064,1.14757,1.14757,1.14757,2.0,1.38064,Liverpool,2,0
361,0.5195427609209545,0.2288462161199443,3.3239150000000004,3.3239150000000004,0.39992,0.39992,0.39992,0.39992,2.0,2.0,0.0,1.0,1.0,1.0,1.28556,1.66412,2.14153,1.2801205,1.2801205,1.0,1.66412,Liverpool,3,0
362,0.7862073692735888,0.1364399702011064,2.917266666666667,2.917266666666667,0.7669033333333334,0.7669033333333334,0.7669033333333334,0.7669033333333334,2.333333333333333,2.333333333333333,0.0,1.0,1.0,1.0,1.41069,1.83983,0.937632,1.0205779999999998,1.0205779999999998,1.0,1.83983,Liverpool,4,1
363,0.7449314961256264,0.1522918589543674,2.48056,2.48056,0.7225604999999999,0.9790545,0.7225604999999999,0.7225604999999999,1.75,2.5,0.25,0.0,1.3333333333333333,1.25,1.53731,2.2346175,0.932726,1.7939619999999998,1.656484,1.25,2.2346175,Liverpool,5,0
364,0.7087447947650208,0.1723973825104105,2.4719100000000003,2.4719100000000003,0.8720063999999998,1.045201,0.8720063999999998,0.8720063999999998,2.0,1.5,0.2,1.0,1.0,1.0,0.520117,1.1842748,2.37351,1.7558766666666668,1.7850560000000002,1.0,1.1842748,Liverpool,6,1
365,0.6432080802281047,0.2061032343096507,2.4127983333333334,2.4127983333333334,0.8514928333333333,1.029661,1.0043577499999998,0.8514928333333333,2.0,1.5,0.25,1.0,1.0,0.8333333333333334,1.12358,1.4438996666666668,1.10959,1.704006666666667,1.924732,0.8333333333333334,1.4438996666666668,Liverpool,7,0
366,0.5866369710467706,0.2178173719376392,2.3643014285714288,2.3643014285714288,0.8169197142857142,1.1093575,1.07727925,0.8169197142857142,1.8571428571428568,2.5,0.5,1.0,2.6666666666666665,2.2857142857142856,2.27752,2.1905594285714285,1.66654,1.2106423333333334,1.125789,2.2857142857142856,2.1905594285714285,Liverpool,8,1
367,0.3313222804392203,0.2841309764003996,2.3469100000000003,2.3469100000000003,0.88218475,0.679203,0.854432,0.88218475,1.875,1.5,0.5,0.0,2.333333333333333,1.875,0.740758,2.2388422500000003,2.18419,1.2650763333333332,1.4687408,1.875,2.2388422500000003,Liverpool,9,2
368,0.6884055376109205,0.1772006846813295,2.2365266666666668,2.2365266666666668,0.9050864444444444,0.9742605,1.041809,0.9050864444444444,1.8888888888888888,1.5,0.5,2.0,2.0,1.7777777777777777,1.51347,1.7162022222222222,1.11074,1.3800333333333332,1.833544,1.7777777777777777,1.7162022222222222,Liverpool,10,1
369,0.6748083300781998,0.1821725910097041,2.193911,2.193911,0.9161458,1.21367,0.9464365,0.9161458,1.9,2.0,1.0,1.0,1.6666666666666667,1.7,2.48749,1.9258249,2.09751,1.6856336666666667,1.4703036,1.7,1.9258249,Liverpool,11,0
370,0.7474724087365903,0.160530987111214,2.238279090909091,2.0011166666666664,0.9840752727272728,1.05199,1.01312525,0.979873,1.9090909090909087,2.0,1.0,0.0,0.3333333333333333,0.7,0.792655,1.2216089,0.912781,1.953817,2.3902722,0.6363636363636364,1.2882653636363637,Liverpool,12,2
371,0.4576569169728357,0.2585143125603314,2.3174516666666665,1.9970266666666665,1.0303898333333332,1.339525,1.2765974999999998,1.1138875555555556,2.0,2.0,1.0,0.0,0.6666666666666666,1.6,2.15899,2.177722,3.30449,2.874983333333333,1.9512312,1.8333333333333333,2.169648333333333,Liverpool,13,0
372,0.5383707938806463,0.2372029735414729,2.423843076923077,2.117513333333333,1.0084379230769231,1.60161,1.3268,1.1182186666666665,2.0,2.5,1.25,1.0,1.3333333333333333,1.0,0.020989,1.3641404,2.29595,1.4724313333333334,1.3893078,1.0769230769230769,1.3503617692307694,Liverpool,14,3
373,0.7256648349074349,0.1665874055787503,2.40983,2.398635555555556,1.0450187857142856,1.1424325,1.24097875,1.1354945555555558,2.071428571428572,2.5,0.75,3.0,1.6666666666666667,1.7,0.666644,1.8171862,1.09939,1.14976,1.2297762,1.5,1.7591137857142858,Liverpool,16,2
374,0.5561237167722988,0.2209082662467329,2.3889733333333334,2.375341111111111,1.0610975333333337,1.1327925,1.36720125,1.1411367777777777,2.066666666666667,2.5,1.25,3.0,1.3333333333333333,2.2,3.25488,2.1002263999999995,2.57326,2.4743866666666663,2.353214,2.066666666666667,2.0894592666666667,Liverpool,17,3
375,0.8851905043507646,0.0770972374757117,2.56479625,2.3730899999999995,1.0699320625,1.403385,1.27290875,1.200834,2.3125,2.5,1.75,0.0,1.6666666666666667,1.3,0.186759,1.3605904,3.95461,2.651203333333333,2.597808,1.3125,1.2244686875,Liverpool,18,1
376,0.6813949513639639,0.1831003708079749,2.525652352941176,2.7207366666666664,1.019993117647059,1.244325,1.18855875,1.2667194444444447,2.3529411764705883,4.0,2.0,1.0,1.3333333333333333,1.2,1.22937,1.4409033999999998,1.34379,1.6226266666666669,2.329568,1.2941176470588236,1.5534569411764705,Liverpool,19,0
377,0.7412042948008742,0.1580419074864674,2.5685983333333327,2.684534444444444,0.9921201111111112,0.7117100000000001,1.0575475,1.1424894444444442,2.5,4.5,2.25,0.0,0.6666666666666666,1.4,0.358876,1.5470719000000002,0.826489,1.097634,1.3821918,1.1666666666666667,1.5828959444444444,Liverpool,20,2
378,0.5836699932304065,0.230100670408141,2.584040526315789,2.90067,1.028044842105263,0.3696245,0.80697475,1.0791537777777778,2.473684210526316,4.0,1.5,2.0,1.6666666666666667,1.5,2.02753,1.3729714999999998,0.615191,0.8139249999999999,0.8601796,1.368421052631579,1.469445684210526,Liverpool,21,1
379,0.6666378118086159,0.1851052564827807,2.590984,3.017517777777778,1.0031025999999998,1.0964845,0.90409725,1.1523771111111112,2.4,3.5,1.5,5.0,2.0,1.9,5.54874,1.7215581,0.249614,1.1944913333333331,1.4279662,1.9,1.75474155,Liverpool,22,0
380,0.8677957317693248,0.0864651544335378,2.6658176190476186,3.022067777777778,1.0124886666666666,1.101945,0.73578475,1.026358222222222,2.380952380952381,1.5,1.0,0.0,1.3333333333333333,0.8,0.268127,1.0576968700000002,1.06343,1.77478,2.144564,0.9523809523809524,1.1359390333333337,Liverpool,23,1
381,0.5690515806988352,0.2212978369384359,2.643193636363636,3.130305555555556,1.0030440454545453,0.8647050000000001,0.98059475,0.9886204444444444,2.4545454545454546,1.5,0.75,4.0,2.333333333333333,2.0,2.70174,2.310169,0.837801,1.3122986666666667,1.0797056,1.6363636363636365,2.1030809545454545,Liverpool,24,0
382,0.6660518306741676,0.2036336807156691,2.6466156521739124,2.960033333333333,1.0312912608695652,1.0024585,1.0522017499999998,0.995252888888889,2.4347826086956523,3.0,1.0,4.0,2.6666666666666665,1.3,3.11261,1.2307153999999998,0.447136,0.8160353333333332,1.2703692,1.0,1.2131259565217392,Liverpool,24,2
383,0.803683129065001,0.1218322195652676,2.575052625,3.0149488888888896,1.0262592499999998,1.2287185,1.04671175,1.0099373333333332,2.4166666666666665,3.0,0.5,2.0,1.0,1.2,2.00146,1.2278049999999998,0.742809,1.592995666666667,1.8969054,1.4166666666666667,1.130512875,Liverpool,25,1
384,0.5172669090669781,0.2392359454434774,2.54675372,2.8851847777777784,1.02734048,1.2816265,1.1420425,0.9681954444444444,2.4,2.0,0.75,1.0,0.6666666666666666,1.2,2.89841,1.3940705,0.332864,1.337728,1.3778048,1.4,1.7804970800000002,Liverpool,25,2
385,0.422868281479019,0.2475860922649178,2.5273704999999995,2.5146781111111114,1.0271616153846153,0.9819065,1.1053125,0.9516221111111112,2.3846153846153846,2.0,1.0,0.0,1.6666666666666667,2.4,0.558203,1.8684794,0.800048,0.8297596666666666,0.9566692,2.0,1.957307,Liverpool,26,0
386,0.6296587557927258,0.2006459766886673,2.463395592592593,2.5306158888888888,1.0097927777777775,1.0379900000000002,1.15980825,1.0407021111111112,2.3703703703703702,2.0,1.25,0.0,1.3333333333333333,1.9,0.45882,1.8856732,1.40027,1.96878,1.6681542,1.7037037037037035,1.7435898148148146,Liverpool,27,0
387,0.8548667803469683,0.0960331789356674,2.425426821428572,2.2529901111111115,0.9901151785714284,0.7904465,0.8861764999999999,1.045138111111111,2.357142857142857,2.0,1.25,1.0,0.3333333333333333,0.9,0.511566,0.8580865,4.98996,4.36416,3.4256300000000004,0.7142857142857143,1.1169462857142858,Liverpool,28,1
388,0.7013538371449121,0.1900082108599762,2.513859,2.090575666666667,0.9736134827586204,0.5085115,0.7732507500000001,0.9100414444444443,2.3793103448275863,2.0,0.75,1.0,1.0,1.7,1.189,1.5812006,0.516029,0.8895170000000001,1.1241392,1.103448275862069,1.2392503448275862,Liverpool,30,0
389,0.3584654574374682,0.2817265178687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,1,0
390,0.3844067640347575,0.2583378790556165,1.79083,1.79083,0.405325,0.405325,0.405325,0.405325,3.0,3.0,0.0,1.0,1.0,1.0,2.04268,2.04268,0.418711,0.418711,0.418711,1.0,2.04268,Brighton,2,1
391,0.1184796277373508,0.169764978966416,1.96618,1.96618,0.8454425,0.8454425,0.8454425,0.8454425,2.5,2.5,0.5,2.0,2.0,2.0,1.41399,1.5211450000000002,1.31664,0.9462375,0.9462375,2.0,1.5211450000000002,Brighton,3,1
392,0.6933145326916593,0.18542132851056,1.9166133333333333,1.9166133333333333,1.3696216666666663,1.3696216666666663,1.3696216666666663,1.3696216666666663,2.0,2.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.707048,0.5098826666666666,1.18883,2.7320233333333337,2.7320233333333337,0.6666666666666666,0.5098826666666666,Brighton,4,0
393,0.5188215723308891,0.2519603458317111,1.8767,1.8767,1.207547,1.85177,1.207547,1.207547,1.5,1.5,0.5,1.0,1.0,1.0,0.589532,1.5272555,1.17044,0.7743413333333334,1.0580435,1.0,1.5272555,Brighton,5,2
394,0.220830070477682,0.2270947533281127,1.815032,1.815032,1.2398836,1.5696515,1.2398836,1.2398836,1.6,0.5,0.8,3.0,1.6666666666666667,2.2,2.39727,1.8796012,0.758267,0.9184283333333332,1.2707529999999998,2.2,1.8796012,Brighton,6,4
395,0.33072715370419,0.2391792383396885,1.7137133333333334,1.7137133333333334,1.6429679999999998,1.0452765,1.44852325,1.6429679999999998,1.6666666666666667,1.0,1.0,3.0,2.0,2.0,5.4072,2.624470833333333,0.600721,0.8717286666666667,0.970199,2.0,2.624470833333333,Brighton,7,2
396,0.273904476919997,0.2477847201003066,1.7506357142857143,1.7506357142857143,1.5643711428571427,2.51381,2.04173075,1.5643711428571427,1.8571428571428568,2.0,1.75,0.0,0.6666666666666666,1.1428571428571428,1.79048,1.3754755714285716,0.692214,1.7229279999999998,1.6543028,1.1428571428571428,1.3754755714285716,Brighton,8,0
397,0.5842440701723647,0.2217963599728421,1.74154375,1.74154375,1.610896,2.37559,1.71043325,1.610896,1.75,2.5,2.0,1.0,1.6666666666666667,1.25,0.761217,1.0159712499999998,1.36569,2.539353333333333,2.2950000000000004,1.25,1.0159712499999998,Brighton,9,2
398,0.1343937777077499,0.1772006846813295,1.7162022222222222,1.7162022222222222,1.555323111111111,1.5146799999999998,2.014245,1.555323111111111,1.7777777777777777,2.0,2.0,2.0,1.6666666666666667,1.8888888888888888,1.35346,2.2365266666666668,1.0883,1.0122736666666663,1.0511072,1.8888888888888888,2.2365266666666668,Brighton,10,2
399,0.2212013834369496,0.2302191856394152,1.64615,1.64615,1.5808278,1.523655,1.9496225,1.5808278,1.7,1.5,2.0,1.0,1.3333333333333333,2.1,2.3527,2.127345,2.4493,1.193502,1.5364812,2.1,2.127345,Brighton,11,1
