,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
33,Sánchez,185,6,981,6407426,71,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.6771714, 0.5484891, 0.6113144, 0.76345545, 0.93710124, 0.52096426, 0.56172, 0.84427035, 0.965948, 0.9317162, 0.4521057, 0.89615744, 0.5790249, 0.7921656, 0.92811525, 0.7903865, 0.9775557, 0.5139598, 0.7803154]","[0.32021162, 0.34520364, 0.3729989, 0.23203394, 0.048689082, 0.4728709, 0.36500946, 0.1418727, 0.02976814, 0.064656295, 0.4087979, 0.09184042, 0.30207065, 0.20427285, 0.0569406, 0.2050806, 0.020335767, 0.4192003, 0.13423595]","[0.0026169615, 0.10630732, 0.01568672, 0.0045106136, 0.014209657, 0.006164826, 0.073270485, 0.013856963, 0.0042839404, 0.0036274993, 0.13909642, 0.012002179, 0.11890454, 0.0035615575, 0.01494417, 0.004532902, 0.0021084987, 0.06683987, 0.085448645]",14.07193672657013,4.236089680343866,0.6919737679418176,0.74062824,0.22295208,0.03641967,9,10,0
34,Neto,560,6,23,59435,8,"[False, False, False, False, False, False, False, False, False]","[0.61188614, 0.53860503, 0.9423893, 0.8201575, 0.8960074, 0.7407822, 0.7618128, 0.7070616, 0.8670826]","[0.26327136, 0.43739566, 0.043733247, 0.15105018, 0.06844173, 0.24960299, 0.12181857, 0.26793566, 0.07546499]","[0.12484251, 0.023999311, 0.013877442, 0.02879228, 0.035550777, 0.009614829, 0.116368644, 0.025002718, 0.05745234]",6.88578462600708,1.6787144020199776,0.43550085090100765,0.7650872,0.18652382,0.048388984,1,8,0
35,Madueke,177,6,17,32072,8,"[False, False, False, False, False, False, False, False, False]","[0.49835443, 0.92694527, 0.88551843, 0.880473, 0.8897046, 0.7677591, 0.61434096, 0.63341415, 0.8670826]","[0.33201844, 0.03965137, 0.07496854, 0.1106599, 0.062289845, 0.22655997, 0.37828404, 0.35992864, 0.07546499]","[0.16962712, 0.033403445, 0.03951302, 0.008867036, 0.048005596, 0.0056809867, 0.0073750755, 0.0066572437, 0.05745234]",6.963592529296875,1.659825723618269,0.376581858843565,0.7737325,0.18442509,0.041842427,3,6,0
36,Jackson,180,6,203,43573,35,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9254789, 0.9565141, 0.52983737, 0.48006502, 0.92094016, 0.84502834, 0.77334726, 0.8412566, 0.69517726, 0.8861519, 0.8976287, 0.7964234, 0.9255097, 0.67010236, 0.671597, 0.7986533, 0.8962964, 0.51482123, 0.64612615]","[0.07200044, 0.030885076, 0.44504485, 0.4541744, 0.068953596, 0.09707208, 0.18868837, 0.14933982, 0.300046, 0.090508185, 0.09891673, 0.16297396, 0.06777275, 0.3210051, 0.21916267, 0.1776173, 0.08321342, 0.4778042, 0.34786078]","[0.002520741, 0.012600774, 0.025117733, 0.06576056, 0.01010627, 0.057899542, 0.037964344, 0.009403588, 0.0047766916, 0.023340024, 0.003454497, 0.0406027, 0.00671756, 0.008892538, 0.10924033, 0.023729369, 0.020490194, 0.0073745996, 0.006013014]",14.670955151319504,3.853039739653468,0.4760050689801574,0.7721556,0.20279156,0.025052898,4,15,0
37,Caicedo,157,6,5,55942,1,[False],[0.9236346],[0.0524222],[0.023943268],0.9236345887184143,0.05242219939827919,0.02394326776266098,0.9236346,0.0524222,0.023943268,0,1,0
38,Cucurella,163,6,2,124,0,[False],[0.94571185],[0.035533223],[0.018754967],0.9457118511199951,0.035533223301172256,0.01875496655702591,0.94571185,0.035533223,0.018754967,0,1,0
39,Colwill,162,6,290,84246,49,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.582734, 0.6113144, 0.49603415, 0.56172, 0.9490479, 0.9081736, 0.79335594, 0.89615744, 0.73329365, 0.92893004, 0.9283242, 0.7931901, 0.82793224, 0.81966436, 0.7905474]","[0.40633425, 0.3729989, 0.45017195, 0.36500946, 0.039339773, 0.04769262, 0.20054892, 0.09184042, 0.2389029, 0.043972857, 0.065641075, 0.2026994, 0.1049469, 0.17370488, 0.20202188]","[0.010931745, 0.01568672, 0.053793848, 0.073270485, 0.011612275, 0.044133723, 0.006095182, 0.012002179, 0.027803432, 0.027097134, 0.006034721, 0.004110481, 0.0671208, 0.0066307485, 0.007430738]",11.6204195022583,3.005826160311699,0.3737542098388076,0.7746946,0.20038842,0.024916947,6,9,0
40,João Félix,621,6,10,49710,3,"[False, False]","[0.7618128, 0.8897046]","[0.12181857, 0.062289845]","[0.116368644, 0.048005596]",1.651517391204834,0.184108417481184,0.1643742397427559,0.8257587,0.09205421,0.082187116,0,2,0
41,Sancho,386,6,27,35009,3,"[False, False, False, False, False, False, False, False]","[0.95389456, 0.774823, 0.53860503, 0.9012346, 0.93180346, 0.63341415, 0.8747032, 0.8116708]","[0.030628689, 0.22051877, 0.43739566, 0.09540933, 0.0648463, 0.35992864, 0.12332256, 0.17535913]","[0.015476652, 0.0046582283, 0.023999311, 0.0033560675, 0.0033502257, 0.0066572437, 0.001974185, 0.012969985]",6.420148849487305,1.507409080862999,0.07244189828634262,0.8025186,0.18842614,0.009055237,6,2,0
42,Enzo,168,6,7,2916,3,"[False, False, False, False, False, False, False, False]","[0.5327231, 0.67962974, 0.9304094, 0.83141464, 0.65215033, 0.82406455, 0.64241374, 0.92756826]","[0.41305017, 0.2942769, 0.046739426, 0.15471491, 0.3339546, 0.15193929, 0.33631063, 0.069875956]","[0.054226685, 0.026093388, 0.022851178, 0.013870468, 0.01389508, 0.023996104, 0.021275727, 0.0025558018]",6.0203737616539,1.8008618764579296,0.17876443290151656,0.7525467,0.22510773,0.022345554,1,6,1
